100 5 1
100 100 100 10000
91 55 60 1604
81 94 66 4031
53 83 84 2435
85 94 94 7013
0 48 89 69
1 25 59 19
2 56 83 61
3 88 22 40
4 90 96 80
5 30 82 73
6 59 5 40
7 70 60 70
8 93 38 45
9 21 57 14
10 81 19 30
11 13 17 89
12 46 97 15
13 64 54 80
14 80 66 97
15 63 71 39
16 81 72 61
17 1 79 59
18 100 46 82
19 57 84 3
20 62 44 56
21 35 44 67
22 6 6 25
23 34 62 88
24 29 92 93
25 2 81 89
26 19 50 68
27 51 22 64
28 51 28 94
29 54 4 77
30 87 90 14
31 7 6 51
32 76 15 1
33 4 23 78
34 33 49 38
35 86 9 28
36 49 99 36
37 49 50 73
38 75 19 93
39 91 67 86
40 97 35 27
41 93 40 24
42 71 68 100
43 57 93 32
44 57 48 55
45 52 45 19
46 26 80 82
47 12 46 86
48 91 40 84
49 36 28 41
50 37 29 3
51 57 48 44
52 73 55 15
53 82 94 98
54 30 41 35
55 16 66 57
56 66 80 22
57 39 32 93
58 85 34 7
59 47 44 93
60 29 37 5
61 16 45 92
62 16 23 77
63 7 10 69
64 54 32 21
65 27 1 31
66 29 59 30
67 7 65 24
68 63 73 33
69 52 14 82
70 31 82 8
71 61 91 7
72 91 9 14
73 67 95 44
74 12 77 78
75 88 54 54
76 6 93 87
77 52 64 78
78 14 92 26
79 41 77 14
80 68 100 73
81 29 64 13
82 95 14 54
83 86 83 15
84 76 67 8
85 37 87 6
86 60 3 66
87 97 38 98
88 87 55 93
89 77 77 28
90 87 18 82
91 75 95 32
92 62 78 81
93 8 68 77
94 13 55 24
95 44 88 98
96 26 3 55
97 73 87 52
98 56 98 57
99 75 19 53
