100 5 1
100 100 100 10000
91 55 60 1604
81 94 66 4031
53 83 84 2435
85 94 94 7013
0 41 69 100
1 23 50 41
2 47 91 66
3 9 93 95
4 76 94 95
5 24 72 81
6 34 17 13
7 26 88 80
8 91 77 88
9 40 99 97
10 95 41 95
11 37 100 68
12 83 5 72
13 27 86 90
14 45 66 68
15 40 79 75
16 33 94 99
17 45 92 69
18 71 71 8
19 77 98 19
20 47 97 91
21 13 96 83
22 74 38 97
23 86 69 18
24 50 79 85
25 36 99 84
26 48 84 86
27 35 86 70
28 10 84 80
29 45 35 12
30 33 86 73
31 78 93 15
32 40 5 48
33 86 32 89
34 83 80 19
35 18 68 100
36 10 77 78
37 12 2 13
38 23 76 67
39 53 52 87
40 10 79 69
41 39 89 99
42 28 41 44
43 29 29 22
44 25 10 34
45 97 8 77
46 43 79 82
47 89 100 14
48 46 84 92
49 30 92 100
50 48 83 76
51 14 92 96
52 54 72 61
53 27 90 99
54 76 18 81
55 15 72 80
56 37 85 75
57 81 40 76
58 20 89 70
59 99 97 74
60 7 77 93
61 19 50 30
62 77 100 99
63 34 82 83
64 93 65 70
65 12 94 92
66 25 96 83
67 49 86 81
68 26 83 70
69 2 69 93
70 25 89 75
71 29 70 99
72 19 73 89
73 30 83 83
74 99 1 86
75 34 90 85
76 71 97 45
77 16 98 90
78 27 8 2
79 13 93 77
80 4 66 83
81 31 19 2
82 4 100 100
83 52 85 63
84 94 69 20
85 24 68 69
86 33 96 83
87 92 61 76
88 28 10 41
89 29 89 69
90 44 77 88
91 8 76 90
92 99 90 100
93 24 84 72
94 27 16 18
95 18 83 70
96 43 97 97
97 78 81 86
98 10 89 97
99 10 67 79
