150 5 1
100 100 100 10000
91 55 60 1604
81 94 66 4031
53 83 84 2435
85 94 94 7013
0 70 49 87
1 45 82 97
2 22 68 78
3 86 30 69
4 64 89 71
5 86 76 94
6 74 77 49
7 69 39 96
8 73 31 80
9 60 92 60
10 87 4 86
11 99 11 75
12 80 43 99
13 79 84 10
14 92 44 80
15 85 2 78
16 96 18 84
17 97 46 73
18 85 39 87
19 73 72 4
20 68 2 94
21 83 83 10
22 69 27 95
23 88 30 74
24 72 35 94
25 95 89 5
26 99 75 52
27 80 50 86
28 76 15 96
29 68 45 70
30 70 67 9
31 74 41 95
32 97 19 100
33 20 92 66
34 79 36 78
35 81 8 95
36 89 28 80
37 57 100 97
38 25 22 12
39 81 9 93
40 89 98 81
41 97 100 37
42 77 20 88
43 77 3 78
44 91 38 82
45 84 31 68
46 46 95 95
47 67 38 83
48 76 29 81
49 43 41 31
50 93 45 72
51 13 39 44
52 57 61 60
53 77 90 98
54 91 6 94
55 91 38 86
56 86 6 90
57 92 33 86
58 92 81 54
59 88 41 95
60 69 43 72
61 72 47 93
62 63 99 54
63 90 32 92
64 30 42 1
65 97 38 72
66 39 78 79
67 98 1 79
68 68 25 90
69 74 5 78
70 79 39 79
71 74 14 81
72 78 17 88
73 83 67 48
74 29 15 43
75 72 27 97
76 86 23 71
77 95 27 95
78 80 88 50
79 82 22 67
80 100 33 94
81 3 98 82
82 92 39 84
83 66 79 45
84 70 4 94
85 37 86 78
86 67 84 39
87 74 31 67
88 18 18 13
89 80 4 81
90 70 13 80
91 71 1 100
92 8 26 34
93 16 72 74
94 78 36 96
95 86 75 34
96 12 87 83
97 67 91 62
98 71 40 100
99 23 12 11
100 74 75 44
101 82 1 78
102 77 11 89
103 80 6 99
104 82 6 93
105 70 40 67
106 28 86 73
107 66 12 66
108 80 95 50
109 92 29 100
110 73 29 73
111 84 34 78
112 71 61 54
113 79 36 82
114 68 15 66
115 96 7 85
116 87 72 38
117 78 34 84
118 72 6 86
119 70 7 88
120 86 42 79
121 94 6 92
122 44 86 69
123 97 16 79
124 68 23 100
125 74 77 32
126 69 12 99
127 97 33 73
128 98 29 95
129 95 45 72
130 81 42 72
131 87 67 28
132 90 4 77
133 97 92 33
134 78 100 46
135 69 8 98
136 77 23 99
137 70 60 62
138 88 45 79
139 75 72 7
140 4 1 36
141 83 25 80
142 72 27 98
143 93 21 91
144 10 76 88
145 66 36 75
146 20 12 38
147 93 5 79
148 77 67 29
149 66 91 97
