150 5 1
100 100 100 10000
91 55 60 1604
81 94 66 4031
53 83 84 2435
85 94 94 7013
0 91 81 95
1 34 25 59
2 86 11 67
3 69 41 32
4 96 37 99
5 99 16 62
6 73 74 83
7 50 46 26
8 79 2 99
9 45 72 38
10 8 63 8
11 49 79 41
12 48 90 57
13 77 80 81
14 83 82 83
15 7 6 3
16 76 48 83
17 10 13 43
18 23 59 97
19 57 54 24
20 97 72 3
21 35 83 91
22 28 98 39
23 75 84 36
24 31 8 16
25 98 71 46
26 38 67 66
27 95 5 85
28 21 29 69
29 14 14 82
30 86 66 89
31 8 21 28
32 90 24 23
33 45 30 38
34 75 86 28
35 10 27 96
36 4 3 11
37 1 92 82
38 10 3 87
39 75 73 22
40 88 7 78
41 25 99 65
42 46 61 15
43 66 71 24
44 64 24 10
45 53 59 40
46 49 69 65
47 28 89 14
48 85 64 46
49 45 39 26
50 4 33 90
51 9 30 64
52 40 3 30
53 75 1 78
54 21 5 86
55 85 25 45
56 29 88 33
57 92 75 61
58 39 62 37
59 59 82 22
60 72 97 60
61 21 88 45
62 55 20 79
63 91 72 22
64 32 76 72
65 39 47 56
66 19 48 16
67 48 15 53
68 29 70 19
69 21 12 70
70 1 86 34
71 81 90 16
72 62 37 68
73 8 78 5
74 98 1 64
75 9 44 63
76 68 65 70
77 4 70 58
78 8 52 80
79 81 76 98
80 75 29 92
81 58 31 89
82 66 78 4
83 27 90 28
84 67 56 55
85 73 34 39
86 94 64 53
87 6 88 70
88 98 91 83
89 54 52 17
90 37 67 16
91 76 66 5
92 93 22 71
93 57 90 25
94 72 60 46
95 81 78 95
96 20 7 53
97 26 57 24
98 10 10 4
99 48 41 82
100 36 76 8
101 90 33 7
102 35 79 21
103 80 75 31
104 57 37 6
105 80 61 35
106 20 20 88
107 90 86 25
108 69 73 13
109 32 28 44
110 13 32 38
111 10 23 59
112 57 5 64
113 72 34 74
114 41 57 84
115 21 41 5
116 42 2 26
117 67 73 82
118 48 37 41
119 97 31 36
120 26 26 8
121 29 95 64
122 91 4 92
123 88 24 29
124 9 60 20
125 31 47 31
126 28 82 85
127 16 98 15
128 59 97 51
129 67 28 55
130 1 61 95
131 16 65 27
132 46 42 44
133 23 42 99
134 36 57 14
135 11 66 5
136 62 53 48
137 16 39 34
138 57 99 42
139 77 72 2
140 23 56 47
141 32 42 16
142 40 48 21
143 87 90 58
144 19 50 3
145 68 72 7
146 53 26 57
147 93 96 46
148 40 35 71
149 100 91 64
