50 5 1
100 100 100 10000
91 55 60 1604
81 94 66 4031
53 83 84 2435
85 94 94 7013
0 66 79 64
1 51 100 65
2 100 94 70
3 39 49 17
4 89 79 24
5 86 94 92
6 53 96 56
7 89 57 94
8 63 53 62
9 12 98 81
10 41 67 78
11 88 84 59
12 80 67 64
13 65 51 97
14 94 88 14
15 78 85 77
16 83 72 5
17 95 78 86
18 52 77 59
19 71 82 69
20 83 95 15
21 76 55 67
22 62 68 57
23 91 58 72
24 36 87 72
25 100 75 73
26 49 22 23
27 84 59 67
28 64 65 91
29 94 59 67
30 76 74 98
31 9 100 81
32 98 73 25
33 63 84 94
34 70 33 93
35 43 84 73
36 66 90 61
37 51 93 73
38 98 73 60
39 84 79 85
40 97 86 44
41 73 15 68
42 23 39 34
43 51 61 71
44 99 88 82
45 74 54 53
46 81 64 86
47 71 82 63
48 64 98 70
49 58 93 74
