150 5 1
100 100 100 10000
91 55 60 1604
81 94 66 4031
53 83 84 2435
85 94 94 7013
0 42 66 80
1 84 5 95
2 67 31 67
3 72 97 23
4 12 16 28
5 68 13 66
6 74 12 72
7 53 89 80
8 30 67 74
9 73 93 35
10 69 80 7
11 95 44 96
12 98 51 68
13 79 23 99
14 96 11 67
15 67 9 79
16 20 21 39
17 66 43 83
18 76 26 84
19 68 30 95
20 75 71 19
21 77 5 89
22 88 75 25
23 73 97 8
24 12 46 23
25 70 14 69
26 76 26 97
27 87 31 95
28 70 75 44
29 94 10 94
30 61 85 96
31 71 28 99
32 74 42 69
33 99 58 76
34 87 47 86
35 75 17 94
36 100 41 88
37 80 28 72
38 72 17 70
39 93 22 100
40 37 87 81
41 85 35 94
42 68 81 8
43 36 14 9
44 69 7 73
45 60 90 79
46 85 17 76
47 87 19 86
48 97 74 48
49 91 60 55
50 2 2 31
51 73 40 69
52 49 93 71
53 10 28 46
54 94 45 89
55 98 5 99
56 1 31 19
57 80 28 67
58 25 11 43
59 80 73 35
60 96 88 50
61 24 73 87
62 41 38 44
63 90 47 98
64 75 37 90
65 28 98 98
66 91 26 81
67 91 86 66
68 77 22 80
69 45 18 29
70 80 26 73
71 47 72 98
72 70 48 67
73 91 19 79
74 89 67 70
75 34 98 99
76 83 95 27
77 83 95 12
78 94 21 75
79 72 84 1
80 79 14 69
81 91 23 97
82 76 18 69
83 75 95 94
84 100 70 45
85 84 45 68
86 69 1 92
87 94 14 93
88 74 13 98
89 90 11 66
90 1 89 67
91 95 14 90
92 69 47 67
93 74 71 52
94 1 89 97
95 81 38 95
96 87 40 100
97 22 85 68
98 77 5 93
99 73 29 97
100 96 34 85
101 90 40 100
102 93 28 87
103 79 93 71
104 73 81 35
105 97 49 97
106 78 40 78
107 66 82 16
108 80 15 100
109 47 80 70
110 33 26 8
111 72 1 77
112 93 37 71
113 93 37 70
114 86 4 86
115 34 16 1
116 79 18 88
117 91 100 10
118 68 93 12
119 97 42 71
120 1 45 3
121 69 82 18
122 73 36 88
123 6 15 21
124 70 50 73
125 70 44 85
126 78 29 95
127 71 79 35
128 67 18 75
129 8 87 87
130 71 23 97
131 79 38 77
132 85 86 34
133 85 23 94
134 77 9 76
135 84 35 89
136 48 8 14
137 17 81 85
138 93 50 78
139 90 16 97
140 93 42 77
141 93 24 92
142 85 48 92
143 6 20 4
144 92 2 87
145 94 9 87
146 89 63 95
147 74 24 99
148 92 14 82
149 68 39 86
