150 5 1
100 100 100 10000
91 55 60 1604
81 94 66 4031
53 83 84 2435
85 94 94 7013
0 70 49 87
1 45 82 97
2 22 68 78
3 86 30 69
4 64 89 71
5 86 76 94
6 74 77 49
7 75 58 55
8 73 31 80
9 60 92 60
10 72 95 100
11 89 74 67
12 79 56 59
13 79 84 10
14 88 55 96
15 73 82 78
16 63 85 64
17 90 50 97
18 65 71 80
19 73 72 4
20 52 91 79
21 83 83 10
22 94 76 64
23 88 30 74
24 72 35 94
25 95 89 5
26 99 75 52
27 82 72 99
28 77 72 99
29 61 52 67
30 70 67 9
31 89 76 95
32 99 87 76
33 20 92 66
34 71 94 96
35 52 90 74
36 90 70 70
37 57 100 97
38 25 22 12
39 61 91 83
40 89 98 81
41 97 100 37
42 77 20 88
43 84 67 96
44 91 71 81
45 84 91 96
46 46 95 95
47 99 96 61
48 59 83 54
49 43 41 31
50 92 69 79
51 13 39 44
52 57 61 60
53 77 90 98
54 68 81 92
55 93 57 55
56 59 91 62
57 92 33 86
58 92 81 54
59 84 83 73
60 69 43 72
61 72 47 93
62 63 99 54
63 63 66 68
64 30 42 1
65 97 38 72
66 39 78 79
67 60 80 67
68 68 85 85
69 72 52 62
70 79 39 79
71 58 58 55
72 80 65 65
73 83 67 48
74 29 15 43
75 84 90 65
76 86 23 71
77 99 73 88
78 80 88 50
79 87 51 60
80 80 66 100
81 3 98 82
82 99 58 65
83 66 79 45
84 97 52 50
85 37 86 78
86 67 84 39
87 63 53 100
88 18 18 13
89 63 84 82
90 58 51 100
91 60 84 88
92 8 26 34
93 16 72 74
94 63 60 76
95 86 75 34
96 12 87 83
97 67 91 62
98 56 58 84
99 23 12 11
100 74 75 44
101 98 51 73
102 69 60 53
103 69 70 79
104 82 6 93
105 95 59 66
106 28 86 73
107 54 79 97
108 80 95 50
109 77 92 100
110 65 92 94
111 92 93 70
112 71 61 54
113 67 77 71
114 68 15 66
115 74 52 65
116 87 72 38
117 78 34 84
118 99 96 90
119 90 73 94
120 86 42 79
121 83 92 88
122 44 86 69
123 55 56 92
124 71 95 63
125 74 77 32
126 84 73 69
127 93 85 100
128 64 51 94
129 68 67 69
130 81 42 72
131 87 67 28
132 100 73 100
133 97 92 33
134 78 100 46
135 87 65 53
136 73 73 57
137 70 60 62
138 55 70 91
139 75 72 7
140 4 1 36
141 77 95 63
142 63 65 71
143 63 65 100
144 10 76 88
145 81 82 99
146 20 12 38
147 72 53 58
148 77 67 29
149 66 91 97
