150 5 1
100 100 100 10000
91 55 60 1604
81 94 66 4031
53 83 84 2435
85 94 94 7013
0 84 26 90
1 65 87 53
2 95 74 50
3 22 70 100
4 11 36 39
5 29 47 47
6 37 34 6
7 21 13 12
8 6 16 40
9 86 77 46
10 46 81 66
11 70 75 64
12 3 48 1
13 2 14 10
14 70 59 93
15 3 32 12
16 34 19 45
17 42 45 41
18 68 88 77
19 21 39 36
20 26 16 46
21 51 87 54
22 25 29 47
23 87 28 88
24 79 90 18
25 31 12 11
26 31 99 95
27 18 81 96
28 47 87 82
29 80 66 68
30 46 11 18
31 28 35 34
32 92 4 90
33 41 21 22
34 41 18 50
35 9 12 13
36 33 9 22
37 3 43 36
38 73 88 33
39 34 41 32
40 49 26 36
41 68 93 46
42 78 2 66
43 22 8 47
44 32 21 7
45 38 29 28
46 46 40 35
47 94 29 79
48 11 7 30
49 45 2 41
50 43 98 86
51 21 14 26
52 45 97 90
53 24 27 43
54 36 49 21
55 34 47 2
56 50 19 10
57 68 86 1
58 19 31 41
59 6 75 88
60 75 63 64
61 80 43 66
62 44 29 37
63 79 14 77
64 2 15 47
65 43 31 47
66 18 94 69
67 38 6 42
68 33 25 48
69 74 36 79
70 20 7 25
71 80 74 34
72 6 8 33
73 49 41 29
74 39 32 43
75 25 3 47
76 79 46 66
77 31 48 18
78 24 43 47
79 24 49 5
80 1 49 22
81 34 26 3
82 17 28 25
83 45 26 4
84 32 19 29
85 37 6 30
86 50 2 20
87 11 23 2
88 13 15 30
89 12 8 49
90 35 49 28
91 41 8 27
92 33 11 26
93 15 19 48
94 44 41 15
95 84 47 94
96 75 38 85
97 24 8 42
98 23 22 16
99 27 45 26
100 42 100 89
101 74 77 50
102 8 45 27
103 7 28 50
104 2 89 91
105 33 20 15
106 5 96 69
107 34 9 19
108 1 28 3
109 36 4 31
110 30 3 1
111 22 18 23
112 21 8 8
113 18 37 44
114 35 9 3
115 28 36 41
116 44 32 40
117 79 100 45
118 94 83 37
119 28 1 39
120 88 67 49
121 42 17 46
122 44 23 34
123 85 40 93
124 37 10 28
125 24 5 18
126 79 85 5
127 47 99 80
128 48 22 26
129 93 68 31
130 87 78 8
131 46 7 12
132 33 8 11
133 14 2 29
134 27 23 17
135 59 58 99
136 38 17 37
137 32 22 31
138 40 46 35
139 31 76 80
140 24 46 25
141 70 70 33
142 3 13 38
143 14 21 43
144 92 73 22
145 19 48 13
146 80 78 63
147 14 81 66
148 1 24 11
149 3 14 25
