150 5 1
40 40 40 10000
40 28 33 4930
39 37 36 7741
32 20 39 2680
40 34 25 4375
0 3 24 28
1 18 26 9
2 30 23 16
3 19 18 2
4 24 18 2
5 14 12 7
6 12 18 19
7 13 10 32
8 33 32 9
9 14 17 17
10 22 2 1
11 15 22 17
12 7 8 20
13 33 24 25
14 15 32 12
15 10 13 6
16 2 22 9
17 25 25 25
18 8 29 15
19 27 35 8
20 6 10 9
21 8 3 18
22 7 5 5
23 9 22 11
24 18 6 34
25 29 13 1
26 7 35 19
27 1 20 8
28 25 33 12
29 14 29 4
30 22 14 35
31 30 7 27
32 24 4 11
33 22 15 33
34 30 13 31
35 8 5 33
36 27 2 7
37 28 26 14
38 22 25 24
39 1 18 29
40 21 24 21
41 2 10 28
42 32 13 3
43 27 32 29
44 25 21 18
45 31 26 9
46 32 8 11
47 18 26 34
48 16 34 17
49 22 6 15
50 24 4 18
51 5 15 31
52 19 16 34
53 16 25 9
54 32 35 30
55 26 13 18
56 20 4 33
57 26 18 26
58 32 20 6
59 10 32 33
60 22 12 17
61 5 1 15
62 30 31 12
63 14 25 29
64 11 7 22
65 10 22 5
66 25 10 5
67 22 18 25
68 31 18 35
69 26 18 34
70 11 33 19
71 3 5 17
72 11 1 35
73 16 26 31
74 24 5 22
75 3 9 32
76 33 26 18
77 27 35 2
78 25 16 19
79 5 7 33
80 33 10 12
81 27 31 20
82 9 30 24
83 22 15 5
84 20 14 9
85 18 19 29
86 28 1 35
87 19 31 28
88 29 5 27
89 6 7 9
90 12 13 5
91 5 22 28
92 12 10 12
93 15 10 21
94 1 17 3
95 3 27 1
96 31 18 4
97 15 30 35
98 26 25 8
99 20 34 35
100 14 22 16
101 24 28 23
102 11 2 4
103 24 1 17
104 26 25 8
105 12 11 14
106 6 24 30
107 10 33 15
108 18 7 11
109 10 23 21
110 22 2 23
111 33 4 16
112 33 32 15
113 25 6 22
114 20 15 11
115 22 14 16
116 31 9 13
117 35 9 2
118 35 15 5
119 12 30 6
120 17 31 8
121 25 6 18
122 24 2 21
123 4 2 31
124 21 17 7
125 5 7 12
126 24 3 24
127 26 5 20
128 8 35 23
129 14 19 2
130 3 5 14
131 4 27 24
132 29 17 35
133 14 21 12
134 26 5 4
135 17 26 34
136 20 24 24
137 10 26 2
138 31 24 7
139 15 7 23
140 34 10 19
141 35 27 3
142 15 21 32
143 19 2 11
144 3 3 18
145 18 8 9
146 28 1 3
147 5 35 6
148 5 13 5
149 12 12 6
