50 5 1
40 40 40 10000
40 28 33 4930
39 37 36 7741
32 20 39 2680
40 34 25 4375
0 12 24 35
1 14 14 27
2 6 21 28
3 16 17 23
4 35 9 14
5 27 18 24
6 14 19 29
7 30 32 27
8 15 25 28
9 2 10 35
10 23 19 2
11 5 33 8
12 1 17 33
13 16 31 26
14 2 13 13
15 11 25 25
16 24 16 29
17 7 15 28
18 2 3 8
19 29 23 4
20 14 22 14
21 6 13 18
22 7 25 20
23 1 20 16
24 25 34 13
25 22 28 25
26 24 33 8
27 18 30 35
28 25 34 1
29 9 12 33
30 32 13 9
31 13 26 5
32 16 1 22
33 7 33 26
34 17 16 15
35 9 7 8
36 4 13 4
37 7 19 25
38 27 19 34
39 29 34 10
40 18 31 10
41 20 16 34
42 35 16 8
43 33 8 20
44 3 8 27
45 14 32 5
46 28 28 6
47 3 19 8
48 28 5 18
49 17 14 34
