200 5 1
100 100 100 10000
91 55 60 1604
81 94 66 4031
53 83 84 2435
85 94 94 7013
0 63 84 60
1 96 70 22
2 43 22 48
3 79 1 95
4 89 35 15
5 97 57 100
6 14 36 71
7 49 19 29
8 12 9 44
9 44 76 69
10 36 42 45
11 92 100 60
12 25 100 46
13 87 61 75
14 27 49 64
15 98 70 26
16 36 27 32
17 28 50 50
18 55 21 69
19 68 39 10
20 25 39 35
21 54 91 78
22 45 73 8
23 61 65 7
24 36 95 16
25 21 64 52
26 90 61 43
27 78 77 63
28 78 23 41
29 65 95 48
30 78 29 89
31 50 89 18
32 71 54 76
33 67 6 77
34 60 56 57
35 33 24 15
36 36 2 71
37 56 9 32
38 26 62 4
39 74 98 61
40 56 22 66
41 20 83 11
42 94 35 35
43 100 8 75
44 96 63 22
45 31 16 94
46 49 11 93
47 63 61 41
48 26 19 35
49 55 51 44
50 80 24 14
51 28 23 99
52 60 38 18
53 73 81 5
54 49 92 30
55 99 53 52
56 45 43 25
57 6 55 20
58 72 49 22
59 38 79 56
60 44 68 24
61 31 8 47
62 83 42 60
63 14 73 96
64 17 27 12
65 78 4 22
66 68 46 37
67 2 4 3
68 6 84 52
69 7 77 93
70 62 1 31
71 64 78 10
72 66 100 45
73 6 38 51
74 51 8 49
75 23 85 37
76 1 24 10
77 55 19 13
78 85 7 9
79 56 92 33
80 51 31 88
81 40 47 44
82 6 5 5
83 77 6 62
84 3 62 75
85 68 50 81
86 43 98 21
87 24 17 61
88 14 62 16
89 72 24 87
90 66 81 5
91 30 42 55
92 37 17 40
93 91 3 72
94 56 6 59
95 47 55 17
96 61 30 38
97 84 46 15
98 3 53 24
99 82 90 68
100 69 26 36
101 4 33 29
102 56 61 33
103 62 52 18
104 26 19 71
105 23 33 97
106 21 87 81
107 100 62 51
108 14 8 69
109 47 9 34
110 26 11 38
111 89 39 14
112 49 76 25
113 47 26 84
114 13 48 20
115 40 89 72
116 14 93 98
117 66 66 61
118 1 44 6
119 28 83 50
120 19 81 68
121 91 96 51
122 44 99 8
123 15 97 95
124 34 99 33
125 22 43 5
126 9 93 38
127 26 78 85
128 92 63 44
129 30 85 22
130 21 43 31
131 18 9 78
132 82 60 89
133 66 54 34
134 28 47 94
135 54 26 32
136 30 36 56
137 14 72 85
138 65 85 83
139 48 57 45
140 32 59 91
141 83 58 95
142 48 35 57
143 73 3 100
144 56 9 11
145 35 33 17
146 82 57 1
147 39 76 44
148 93 93 19
149 34 3 26
150 51 77 7
151 66 9 91
152 83 78 82
153 94 49 82
154 34 25 92
155 96 98 65
156 41 9 35
157 58 81 76
158 53 18 76
159 59 44 28
160 17 63 3
161 7 93 52
162 19 58 62
163 61 90 20
164 57 30 69
165 85 60 87
166 72 75 70
167 2 94 95
168 80 10 41
169 4 71 46
170 40 59 12
171 77 96 30
172 15 52 52
173 74 99 79
174 97 88 90
175 89 26 11
176 7 10 9
177 36 58 11
178 91 44 88
179 37 35 95
180 87 87 27
181 90 39 74
182 82 50 1
183 19 42 93
184 46 4 74
185 18 32 33
186 68 8 36
187 21 70 21
188 3 9 62
189 37 12 60
190 44 98 79
191 38 76 18
192 16 53 98
193 36 58 100
194 67 61 60
195 47 73 99
196 50 99 94
197 52 14 28
198 2 80 25
199 67 67 57
