100 5 1
10 10 10 10000
10 10 9 8800
9 10 9 7720
5 5 9 700
7 10 10 6400
0 10 7 7
1 9 5 7
2 10 3 5
3 10 6 10
4 8 2 6
5 2 6 3
6 3 7 6
7 8 2 6
8 5 6 5
9 5 7 8
10 5 1 10
11 7 5 3
12 8 5 3
13 10 8 2
14 2 4 1
15 1 3 7
16 7 6 7
17 1 9 1
18 2 6 10
19 5 10 5
20 6 10 2
21 3 4 1
22 10 8 1
23 8 8 6
24 1 10 1
25 6 3 9
26 3 8 8
27 7 4 2
28 5 10 2
29 4 4 9
30 3 8 10
31 9 2 5
32 10 5 7
33 6 3 8
34 3 1 6
35 4 9 2
36 7 3 4
37 3 2 7
38 7 1 3
39 7 7 8
40 5 9 5
41 5 8 4
42 7 10 8
43 5 7 2
44 3 10 1
45 2 7 3
46 4 4 8
47 4 10 6
48 7 10 8
49 6 10 5
50 5 5 1
51 3 8 6
52 9 3 9
53 8 10 6
54 6 1 9
55 10 4 3
56 2 6 10
57 3 2 5
58 5 2 1
59 3 6 1
60 9 7 7
61 10 3 2
62 4 9 5
63 7 8 1
64 8 8 1
65 3 3 5
66 3 1 4
67 9 3 8
68 5 9 1
69 4 10 4
70 1 4 8
71 3 3 1
72 3 3 4
73 7 3 10
74 8 3 6
75 2 4 8
76 6 7 5
77 10 2 2
78 6 6 10
79 3 1 4
80 6 6 3
81 3 6 9
82 3 6 4
83 8 3 7
84 4 5 2
85 7 5 6
86 4 5 8
87 5 6 6
88 3 9 9
89 9 9 10
90 7 4 6
91 9 1 10
92 6 4 7
93 6 8 1
94 5 7 6
95 8 2 4
96 10 9 1
97 7 5 8
98 2 6 1
99 5 7 9
