100 5 1
100 100 100 10000
91 55 60 1604
81 94 66 4031
53 83 84 2435
85 94 94 7013
0 50 95 76
1 79 66 74
2 68 54 68
3 88 92 80
4 22 20 18
5 69 94 41
6 76 30 87
7 64 88 63
8 53 64 55
9 91 82 76
10 43 41 15
11 55 91 96
12 76 82 86
13 90 93 61
14 97 60 65
15 78 80 12
16 90 94 70
17 67 75 52
18 82 36 74
19 63 91 71
20 32 75 95
21 71 17 73
22 87 73 87
23 70 92 51
24 98 50 65
25 96 87 100
26 7 93 67
27 94 69 76
28 68 87 55
29 58 75 75
30 81 10 66
31 39 80 88
32 99 83 74
33 67 14 78
34 100 65 60
35 45 21 37
36 59 61 68
37 16 24 32
38 63 80 55
39 98 28 94
40 79 100 20
41 74 19 83
42 25 94 78
43 71 65 87
44 76 71 65
45 90 87 61
46 65 58 87
47 80 98 81
48 17 91 98
49 97 10 82
50 50 48 9
51 93 59 67
52 5 42 1
53 96 100 82
54 97 95 77
55 78 11 95
56 65 90 53
57 46 98 89
58 79 92 31
59 100 77 100
60 70 77 96
61 54 59 97
62 3 22 24
63 20 92 98
64 60 77 77
65 64 88 95
66 85 61 53
67 53 82 100
68 67 94 25
69 23 91 67
70 85 83 20
71 45 84 97
72 77 95 30
73 55 86 64
74 76 12 72
75 87 97 36
76 47 72 83
77 34 78 73
78 61 50 75
79 70 97 13
80 54 76 74
81 74 68 100
82 6 8 27
83 55 82 81
84 60 57 80
85 83 80 71
86 91 74 100
87 92 62 74
88 71 74 74
89 58 86 58
90 76 88 33
91 84 34 86
92 60 67 96
93 78 80 55
94 79 66 59
95 93 48 98
96 87 95 58
97 68 86 79
98 6 49 8
99 71 54 58
