100 5 1
100 100 100 10000
91 55 60 1604
81 94 66 4031
53 83 84 2435
85 94 94 7013
0 42 77 97
1 88 43 73
2 68 19 66
3 23 88 76
4 22 81 71
5 29 100 73
6 31 90 93
7 91 32 94
8 14 71 97
9 30 84 82
10 1 91 80
11 83 92 86
12 89 97 53
13 90 77 62
14 36 87 74
15 37 74 69
16 48 73 96
17 7 80 88
18 1 83 68
19 14 86 79
20 79 83 17
21 49 82 70
22 8 86 95
23 4 94 74
24 70 100 45
25 43 78 75
26 69 70 5
27 20 90 72
28 46 95 94
29 50 92 67
30 32 87 79
31 79 69 9
32 22 75 83
33 3 83 98
34 96 15 72
35 23 72 95
36 29 76 91
37 72 81 46
38 40 98 99
39 50 72 85
40 21 69 85
41 13 84 75
42 29 11 46
43 14 94 83
44 76 74 70
45 67 59 79
46 52 91 52
47 97 29 76
48 11 16 40
49 73 6 75
50 68 85 37
51 6 77 74
52 23 87 84
53 42 78 85
54 81 25 77
55 89 62 90
56 35 74 80
57 10 80 86
58 75 90 39
59 77 90 39
60 13 88 86
61 26 4 45
62 41 12 2
63 50 45 18
64 11 92 69
65 26 96 97
66 57 57 80
67 90 69 73
68 28 73 80
69 25 95 92
70 99 99 26
71 11 85 96
72 36 87 99
73 96 49 72
74 4 74 71
75 91 84 32
76 11 81 85
77 85 92 32
78 41 86 75
79 96 94 39
80 38 22 45
81 85 21 94
82 24 76 79
83 19 74 75
84 97 94 5
85 59 89 55
86 85 3 94
87 87 76 81
88 82 71 87
89 76 93 59
90 31 93 100
91 5 66 78
92 7 74 79
93 85 81 96
94 21 96 82
95 20 96 68
96 45 66 95
97 8 94 66
98 18 77 66
99 98 49 74
