200 5 1
100 100 100 10000
91 55 60 1604
81 94 66 4031
53 83 84 2435
85 94 94 7013
0 66 77 42
1 52 83 69
2 94 67 100
3 97 94 15
4 2 78 89
5 31 35 33
6 84 89 20
7 75 75 70
8 36 42 44
9 69 75 41
10 98 77 1
11 77 90 18
12 93 86 20
13 83 80 21
14 10 95 91
15 78 99 36
16 84 96 41
17 69 80 52
18 97 75 62
19 72 6 78
20 40 37 5
21 85 53 54
22 36 32 41
23 8 35 4
24 34 48 35
25 94 68 22
26 87 89 13
27 68 73 4
28 88 89 40
29 100 28 66
30 88 98 8
31 3 18 1
32 92 92 15
33 74 86 1
34 73 81 67
35 78 69 41
36 94 74 3
37 10 97 98
38 67 73 37
39 100 74 17
40 7 13 22
41 95 85 34
42 100 75 44
43 30 42 41
44 77 89 48
45 58 65 64
46 67 70 16
47 76 35 74
48 19 72 77
49 71 62 52
50 80 73 29
51 99 95 75
52 91 97 39
53 2 96 66
54 89 54 58
55 85 90 24
56 29 75 68
57 40 99 77
58 89 88 13
59 24 26 33
60 5 88 66
61 16 38 43
62 15 46 40
63 99 76 8
64 71 86 26
65 76 99 43
66 88 87 30
67 90 52 82
68 26 86 87
69 19 12 3
70 66 97 12
71 80 96 41
72 14 50 28
73 94 72 25
74 90 67 12
75 100 75 48
76 45 48 11
77 26 38 44
78 96 29 83
79 100 68 13
80 95 85 21
81 89 71 49
82 2 94 93
83 78 88 50
84 71 72 9
85 76 74 48
86 84 91 46
87 79 16 90
88 71 39 96
89 53 97 83
90 41 8 25
91 72 16 86
92 73 61 68
93 97 49 76
94 76 98 37
95 69 63 58
96 83 67 38
97 80 99 39
98 30 39 34
99 88 60 68
100 96 30 84
101 90 86 18
102 91 66 50
103 90 1 83
104 82 100 19
105 73 92 45
106 78 83 49
107 43 91 72
108 89 71 45
109 95 82 37
110 77 92 26
111 35 5 2
112 69 76 29
113 22 76 77
114 44 70 86
115 93 69 15
116 70 68 25
117 88 96 20
118 98 92 22
119 56 80 67
120 73 86 23
121 85 86 38
122 94 40 78
123 83 78 31
124 89 71 13
125 92 93 43
126 74 79 73
127 100 69 31
128 75 82 50
129 20 36 34
130 94 99 30
131 81 78 79
132 48 21 28
133 76 83 26
134 78 91 37
135 82 71 4
136 88 77 10
137 76 92 41
138 65 94 91
139 66 8 73
140 79 66 78
141 91 74 41
142 70 86 66
143 92 81 16
144 94 77 4
145 96 13 67
146 100 91 11
147 71 75 32
148 85 93 6
149 80 99 49
150 87 81 21
151 78 84 9
152 92 91 25
153 26 5 36
154 38 19 33
155 66 77 3
156 86 94 37
157 93 83 15
158 84 80 10
159 85 91 5
160 61 98 59
161 31 46 36
162 67 99 48
163 97 85 29
164 81 68 11
165 81 71 31
166 94 10 89
167 10 96 71
168 86 18 83
169 67 98 58
170 73 77 6
171 67 86 5
172 93 66 19
173 86 67 5
174 85 74 40
175 73 28 99
176 50 64 90
177 84 48 78
178 27 11 23
179 89 76 2
180 79 78 30
181 50 95 58
182 84 94 10
183 71 92 37
184 6 78 99
185 24 77 70
186 40 12 41
187 92 87 46
188 93 92 8
189 71 76 48
190 98 92 11
191 75 73 20
192 89 68 50
193 6 32 10
194 92 100 21
195 82 87 39
196 55 74 73
197 55 66 96
198 75 69 41
199 82 70 49
