150 5 1
100 100 100 10000
91 55 60 1604
81 94 66 4031
53 83 84 2435
85 94 94 7013
0 67 76 42
1 89 69 23
2 76 87 22
3 99 73 11
4 82 98 10
5 38 14 20
6 30 29 43
7 98 94 93
8 74 75 21
9 51 84 64
10 67 70 30
11 71 68 19
12 81 72 30
13 67 100 11
14 95 89 50
15 46 25 21
16 92 91 12
17 78 83 26
18 44 22 48
19 46 6 25
20 90 94 86
21 15 82 94
22 76 68 68
23 42 81 96
24 89 69 11
25 66 67 2
26 94 70 50
27 99 78 7
28 68 99 47
29 95 78 24
30 98 4 89
31 88 73 27
32 20 73 74
33 68 84 11
34 8 7 27
35 20 5 14
36 89 76 49
37 94 92 3
38 76 73 38
39 92 98 35
40 22 93 80
41 92 96 29
42 30 91 88
43 91 87 26
44 39 2 36
45 97 34 76
46 90 88 24
47 74 83 16
48 88 72 43
49 82 79 22
50 84 41 82
51 4 73 86
52 81 83 10
53 80 83 62
54 83 100 26
55 66 59 69
56 85 74 41
57 80 89 50
58 71 80 38
59 97 78 48
60 91 100 16
61 98 72 2
62 55 98 96
63 42 66 83
64 67 20 83
65 67 79 6
66 94 73 40
67 83 51 55
68 73 91 67
69 73 85 33
70 72 85 46
71 92 68 47
72 99 100 34
73 6 34 18
74 90 47 66
75 92 77 75
76 82 79 27
77 50 5 31
78 85 100 2
79 21 74 98
80 98 65 99
81 76 94 28
82 83 94 40
83 74 83 35
84 72 73 48
85 100 87 3
86 83 67 9
87 93 75 31
88 69 75 45
89 92 66 4
90 96 80 13
91 32 45 2
92 90 90 41
93 71 91 21
94 33 30 44
95 89 77 45
96 85 90 3
97 66 80 19
98 42 9 11
99 72 28 68
100 92 74 13
101 66 6 78
102 80 98 14
103 32 70 76
104 86 4 94
105 26 11 10
106 82 77 24
107 96 89 22
108 91 88 48
109 76 94 79
110 27 84 86
111 79 69 14
112 91 82 31
113 97 94 100
114 77 92 28
115 80 72 20
116 79 88 35
117 78 17 69
118 98 76 36
119 86 16 91
120 71 14 75
121 77 91 7
122 45 48 25
123 96 68 26
124 40 35 33
125 70 68 45
126 70 5 84
127 70 91 30
128 91 78 41
129 75 76 26
130 97 97 13
131 74 86 45
132 93 3 71
133 74 86 38
134 78 6 97
135 17 18 42
136 90 67 32
137 66 77 32
138 85 81 16
139 73 90 48
140 81 89 70
141 95 94 6
142 72 97 17
143 66 90 18
144 70 32 88
145 44 25 26
146 37 29 10
147 68 67 6
148 99 87 48
149 4 93 74
