200 5 1
100 100 100 10000
91 55 60 1604
81 94 66 4031
53 83 84 2435
85 94 94 7013
0 63 73 80
1 85 87 68
2 53 51 78
3 88 68 53
4 1 92 72
5 78 58 52
6 100 94 99
7 91 75 84
8 97 50 91
9 43 20 48
10 80 51 91
11 93 59 81
12 72 73 59
13 71 46 87
14 51 62 66
15 51 78 60
16 80 71 98
17 100 64 79
18 79 93 100
19 76 56 99
20 24 89 72
21 54 53 76
22 83 87 1
23 86 53 98
24 74 57 79
25 35 6 1
26 56 72 58
27 59 73 77
28 89 90 81
29 71 98 64
30 20 13 10
31 90 97 78
32 72 78 57
33 39 79 96
34 86 82 89
35 69 8 97
36 63 59 57
37 53 88 50
38 51 97 53
39 99 82 48
40 62 77 62
41 79 76 42
42 75 56 59
43 55 67 89
44 86 67 76
45 67 81 55
46 48 6 13
47 59 97 99
48 41 80 70
49 61 88 98
50 43 92 73
51 80 93 69
52 74 56 96
53 30 85 92
54 83 78 83
55 97 66 16
56 22 86 73
57 67 70 74
58 70 90 3
59 67 51 76
60 70 60 78
61 55 75 54
62 30 45 7
63 63 57 51
64 50 71 74
65 73 55 61
66 97 74 35
67 76 87 97
68 83 98 38
69 98 55 58
70 67 63 57
71 87 74 50
72 46 96 85
73 58 50 57
74 23 72 96
75 72 71 5
76 86 72 95
77 61 95 97
78 59 81 64
79 68 64 74
80 80 85 55
81 69 78 82
82 97 55 78
83 74 83 4
84 98 69 54
85 87 89 8
86 36 42 40
87 35 7 30
88 64 92 91
89 81 69 88
90 80 77 62
91 79 58 54
92 39 11 2
93 61 87 64
94 77 92 81
95 50 79 61
96 91 42 90
97 26 94 87
98 82 72 99
99 67 77 58
100 92 62 78
101 76 83 71
102 60 71 83
103 91 66 55
104 92 83 1
105 61 60 83
106 69 76 97
107 91 82 59
108 100 24 88
109 90 100 93
110 68 3 77
111 93 81 5
112 89 22 99
113 26 9 50
114 37 84 71
115 98 52 69
116 51 96 68
117 44 70 78
118 97 80 43
119 95 80 56
120 13 27 1
121 30 7 38
122 50 92 69
123 86 54 50
124 92 54 73
125 60 53 73
126 44 34 9
127 79 59 95
128 83 2 98
129 69 50 56
130 51 66 91
131 84 50 64
132 86 75 50
133 100 22 94
134 58 81 59
135 99 55 51
136 97 41 93
137 93 71 89
138 16 22 33
139 31 6 1
140 2 24 29
141 57 69 89
142 80 9 72
143 76 77 5
144 3 9 6
145 64 72 70
146 89 73 89
147 58 50 73
148 79 92 56
149 52 51 80
150 98 3 88
151 96 57 51
152 26 6 17
153 47 49 35
154 73 67 98
155 78 98 88
156 93 74 50
157 73 56 89
158 27 29 39
159 53 53 89
160 53 77 74
161 58 84 55
162 66 87 21
163 83 13 94
164 73 96 77
165 65 60 54
166 71 83 34
167 70 87 62
168 35 84 74
169 85 76 67
170 25 22 26
171 100 84 67
172 89 57 81
173 57 55 79
174 77 95 26
175 91 36 85
176 84 55 59
177 50 86 77
178 45 21 16
179 2 76 87
180 76 72 70
181 5 10 31
182 74 97 59
183 86 50 84
184 23 82 98
185 89 50 85
186 84 63 50
187 51 84 62
188 25 67 96
189 70 15 98
190 57 61 56
191 89 78 63
192 81 77 12
193 95 88 8
194 79 57 100
195 48 17 6
196 19 12 40
197 74 35 85
198 96 91 69
199 84 45 97
