50 5 1
10 10 10 10000
10 10 9 8800
9 10 9 7720
5 5 9 700
7 10 10 6400
0 7 1 7
1 2 7 7
2 8 7 1
3 5 9 8
4 6 7 9
5 3 8 4
6 5 4 1
7 10 4 8
8 7 6 5
9 9 8 10
10 4 5 2
11 3 3 3
12 10 2 3
13 9 2 7
14 7 8 5
15 1 2 3
16 2 4 9
17 2 7 9
18 7 3 9
19 5 2 10
20 1 10 7
21 5 1 1
22 8 8 9
23 1 4 2
24 5 4 8
25 2 3 8
26 4 3 6
27 1 9 9
28 1 5 5
29 4 8 4
30 4 2 1
31 10 1 4
32 2 10 7
33 1 2 4
34 3 2 2
35 8 3 4
36 4 3 5
37 7 10 4
38 4 7 1
39 9 7 8
40 10 7 4
41 9 9 3
42 4 5 9
43 8 5 10
44 4 4 6
45 5 3 2
46 3 5 3
47 8 5 8
48 9 6 4
49 1 1 4
