100 5 1
100 100 100 10000
91 55 60 1604
81 94 66 4031
53 83 84 2435
85 94 94 7013
0 60 94 84
1 67 78 32
2 87 56 28
3 62 18 5
4 69 38 16
5 16 73 23
6 14 87 88
7 83 59 79
8 12 79 12
9 50 25 3
10 9 92 25
11 90 60 86
12 37 23 38
13 50 69 38
14 12 39 68
15 36 95 32
16 5 1 44
17 71 66 64
18 72 96 26
19 26 59 1
20 58 33 20
21 24 72 64
22 1 79 28
23 68 65 89
24 4 5 89
25 19 20 27
26 95 60 39
27 40 78 46
28 26 34 6
29 59 7 75
30 35 7 70
31 1 10 49
32 11 17 84
33 90 75 99
34 76 87 53
35 71 68 93
36 57 56 40
37 26 53 31
38 99 72 20
39 52 70 11
40 5 80 19
41 14 36 58
42 91 6 44
43 3 84 77
44 41 81 35
45 38 88 45
46 86 46 78
47 29 34 11
48 38 49 39
49 50 92 3
50 81 30 71
51 6 79 77
52 77 96 71
53 12 14 83
54 58 30 19
55 38 42 82
56 34 77 30
57 49 100 98
58 68 51 22
59 32 39 11
60 77 58 65
61 70 29 42
62 84 81 48
63 24 89 99
64 81 73 89
65 72 96 77
66 44 81 17
67 29 56 42
68 46 99 56
69 6 89 19
70 86 91 99
71 58 35 45
72 3 58 29
73 49 79 10
74 35 54 13
75 34 65 28
76 9 18 43
77 25 67 7
78 25 37 81
79 78 77 27
80 8 70 97
81 95 16 82
82 59 11 53
83 96 3 45
84 100 69 64
85 82 39 40
86 95 69 54
87 91 9 11
88 3 68 40
89 59 17 90
90 22 80 97
91 29 51 78
92 98 99 88
93 62 11 22
94 5 13 43
95 46 87 44
96 9 52 82
97 27 14 89
98 71 7 25
99 45 66 59
