100 5 1
100 100 100 10000
91 55 60 1604
81 94 66 4031
53 83 84 2435
85 94 94 7013
0 50 95 76
1 68 92 30
2 95 78 21
3 89 71 1
4 22 20 18
5 69 94 41
6 76 30 87
7 64 88 63
8 70 94 36
9 98 92 33
10 43 41 15
11 70 93 26
12 79 76 40
13 98 81 47
14 81 88 46
15 78 80 12
16 67 92 3
17 67 75 52
18 82 36 74
19 89 87 17
20 32 75 95
21 71 17 73
22 90 87 23
23 71 80 46
24 90 81 27
25 78 73 22
26 7 93 67
27 74 96 4
28 98 72 26
29 94 87 37
30 81 10 66
31 39 80 88
32 68 86 23
33 67 14 78
34 100 65 60
35 45 21 37
36 59 61 68
37 16 24 32
38 71 91 11
39 98 28 94
40 79 100 20
41 74 19 83
42 25 94 78
43 94 84 19
44 75 100 30
45 90 87 61
46 65 58 87
47 80 77 28
48 17 91 98
49 97 10 82
50 50 48 9
51 87 73 9
52 5 42 1
53 91 90 34
54 98 90 32
55 78 11 95
56 69 74 49
57 46 98 89
58 79 92 31
59 81 84 39
60 66 88 10
61 99 97 7
62 3 22 24
63 20 92 98
64 71 94 34
65 94 91 25
66 82 96 42
67 53 82 100
68 67 94 25
69 23 91 67
70 85 83 20
71 45 84 97
72 77 95 30
73 92 85 15
74 76 12 72
75 87 97 36
76 47 72 83
77 34 78 73
78 61 50 75
79 70 97 13
80 80 89 25
81 89 89 37
82 6 8 27
83 90 100 12
84 72 87 43
85 79 82 38
86 91 74 100
87 90 72 12
88 75 85 2
89 97 84 44
90 76 88 33
91 84 34 86
92 73 97 41
93 74 76 4
94 80 82 13
95 93 48 98
96 87 95 58
97 85 94 13
98 6 49 8
99 88 92 18
