200 5 1
100 100 100 10000
91 55 60 1604
81 94 66 4031
53 83 84 2435
85 94 94 7013
0 53 76 68
1 66 9 100
2 96 68 76
3 6 24 22
4 99 61 70
5 83 89 89
6 64 98 84
7 58 90 60
8 51 80 74
9 71 68 99
10 4 70 68
11 65 83 91
12 7 4 29
13 57 51 81
14 83 45 79
15 98 97 89
16 97 60 70
17 58 62 60
18 92 27 66
19 99 84 77
20 73 81 74
21 80 52 74
22 80 88 39
23 59 94 69
24 43 48 46
25 15 48 35
26 83 84 82
27 30 42 34
28 60 81 53
29 70 90 57
30 87 66 22
31 88 29 89
32 83 69 93
33 53 60 89
34 96 77 96
35 91 100 92
36 72 68 52
37 66 5 87
38 10 9 39
39 81 64 85
40 98 44 80
41 67 80 55
42 87 22 98
43 51 60 59
44 61 64 71
45 90 58 63
46 93 84 39
47 52 58 82
48 63 84 61
49 73 79 63
50 77 75 30
51 85 97 64
52 21 38 17
53 42 97 96
54 16 96 98
55 10 99 82
56 61 77 56
57 100 69 62
58 29 80 72
59 34 93 84
60 82 64 96
61 71 52 96
62 42 5 29
63 56 69 61
64 60 90 90
65 62 88 61
66 74 53 86
67 90 100 73
68 87 99 91
69 98 68 86
70 55 95 65
71 76 73 26
72 12 32 39
73 80 88 69
74 33 50 27
75 68 72 9
76 83 84 77
77 60 94 89
78 60 63 53
79 89 86 66
80 25 81 79
81 71 66 69
82 73 82 82
83 85 74 16
84 95 56 51
85 100 68 6
86 89 52 56
87 79 60 79
88 79 95 52
89 63 62 87
90 5 45 50
91 66 85 92
92 78 59 73
93 54 61 100
94 97 66 71
95 60 91 78
96 76 85 56
97 58 87 65
98 69 67 63
99 50 96 51
100 63 79 89
101 83 72 91
102 86 64 68
103 97 71 96
104 18 70 87
105 72 83 82
106 87 65 99
107 51 97 82
108 56 68 64
109 93 98 43
110 71 73 70
111 71 80 35
112 95 67 79
113 91 65 72
114 21 88 89
115 58 56 95
116 94 74 2
117 51 62 55
118 25 66 79
119 18 77 87
120 73 74 35
121 42 15 8
122 79 97 89
123 67 61 55
124 75 76 55
125 84 64 64
126 36 97 77
127 84 94 58
128 60 85 55
129 85 55 79
130 55 64 60
131 87 75 40
132 23 89 96
133 68 84 55
134 68 99 80
135 85 80 100
136 91 82 56
137 42 28 23
138 61 84 77
139 23 14 21
140 70 89 98
141 19 11 17
142 70 91 88
143 32 92 82
144 87 75 38
145 87 12 88
146 93 50 67
147 22 95 96
148 60 60 74
149 94 91 71
150 71 53 78
151 53 97 58
152 40 95 71
153 82 66 72
154 77 76 85
155 76 16 72
156 88 56 83
157 95 97 89
158 45 45 3
159 97 84 79
160 83 70 66
161 73 44 86
162 100 71 77
163 71 50 96
164 83 5 90
165 75 1 82
166 78 90 56
167 73 94 97
168 27 77 78
169 95 63 69
170 75 96 78
171 86 84 61
172 59 88 51
173 64 87 88
174 8 84 96
175 94 81 71
176 86 46 99
177 76 72 85
178 90 83 80
179 91 67 59
180 94 61 100
181 15 69 87
182 91 29 88
183 88 67 35
184 74 62 57
185 92 10 92
186 73 68 66
187 81 59 63
188 11 38 6
189 76 96 66
190 11 3 13
191 55 82 76
192 77 92 86
193 99 79 8
194 74 57 86
195 78 68 53
196 37 32 24
197 58 72 61
198 50 79 68
199 86 72 82
