50 5 1
100 100 100 10000
91 55 60 1604
81 94 66 4031
53 83 84 2435
85 94 94 7013
0 47 13 31
1 31 18 11
2 16 84 99
3 51 83 54
4 33 11 45
5 44 4 50
6 18 13 39
7 2 31 31
8 1 17 1
9 85 77 53
10 14 38 22
11 45 45 39
12 24 33 33
13 45 18 32
14 90 6 82
15 10 30 15
16 9 32 22
17 74 83 6
18 73 68 10
19 95 66 2
20 3 26 20
21 12 6 28
22 79 39 73
23 5 44 41
24 21 21 8
25 81 97 7
26 24 11 50
27 71 78 23
28 88 86 64
29 11 29 24
30 13 25 1
31 77 77 75
32 98 27 81
33 50 25 48
34 7 22 30
35 4 50 32
36 36 40 14
37 100 73 63
38 21 44 50
39 5 21 16
40 30 48 5
41 20 48 11
42 90 50 97
43 62 70 82
44 13 22 5
45 17 5 12
46 38 50 45
47 45 73 86
48 2 43 45
49 7 95 98
