200 5 1
100 100 100 10000
91 55 60 1604
81 94 66 4031
53 83 84 2435
85 94 94 7013
0 66 77 42
1 52 83 69
2 94 67 100
3 97 94 15
4 2 78 89
5 31 35 33
6 56 64 67
7 75 75 70
8 36 42 44
9 69 75 41
10 83 55 54
11 77 60 69
12 57 86 94
13 89 98 69
14 10 95 91
15 82 61 50
16 78 98 63
17 69 80 52
18 97 75 62
19 72 6 78
20 40 37 5
21 85 53 54
22 36 32 41
23 8 35 4
24 34 48 35
25 86 73 64
26 74 89 86
27 58 67 55
28 67 76 72
29 100 28 66
30 74 65 56
31 3 18 1
32 51 83 83
33 53 57 100
34 73 81 67
35 74 59 94
36 53 87 82
37 10 97 98
38 88 82 65
39 99 53 90
40 7 13 22
41 68 95 70
42 62 89 59
43 30 42 41
44 80 52 56
45 58 65 64
46 94 84 94
47 76 35 74
48 19 72 77
49 71 62 52
50 80 73 29
51 99 95 75
52 65 74 76
53 2 96 66
54 89 54 58
55 99 95 76
56 29 75 68
57 40 99 77
58 77 94 89
59 24 26 33
60 5 88 66
61 16 38 43
62 15 46 40
63 52 74 58
64 82 60 66
65 55 90 80
66 74 96 50
67 90 52 82
68 26 86 87
69 19 12 3
70 66 97 12
71 73 64 68
72 14 50 28
73 50 92 81
74 67 55 83
75 57 88 74
76 45 48 11
77 26 38 44
78 96 29 83
79 100 68 13
80 69 91 62
81 67 73 54
82 2 94 93
83 57 54 94
84 71 72 9
85 58 82 55
86 99 61 79
87 79 16 90
88 71 39 96
89 53 97 83
90 41 8 25
91 72 16 86
92 73 61 68
93 97 49 76
94 76 98 37
95 69 63 58
96 78 86 91
97 72 92 97
98 30 39 34
99 88 60 68
100 96 30 84
101 68 77 91
102 91 66 50
103 90 1 83
104 82 100 19
105 93 95 66
106 92 76 63
107 43 91 72
108 79 75 55
109 71 89 95
110 77 92 26
111 35 5 2
112 62 73 91
113 22 76 77
114 44 70 86
115 85 54 69
116 71 64 91
117 88 96 20
118 98 92 22
119 56 80 67
120 54 75 56
121 85 86 38
122 94 40 78
123 85 57 95
124 82 84 89
125 75 90 58
126 74 79 73
127 79 92 66
128 84 57 76
129 20 36 34
130 85 75 53
131 81 78 79
132 48 21 28
133 96 59 89
134 65 91 91
135 82 71 4
136 52 92 54
137 76 92 41
138 65 94 91
139 66 8 73
140 79 66 78
141 57 55 87
142 70 86 66
143 71 93 72
144 77 93 79
145 96 13 67
146 59 75 70
147 63 83 65
148 83 50 84
149 80 99 49
150 80 83 83
151 86 84 67
152 92 91 25
153 26 5 36
154 38 19 33
155 66 77 3
156 55 96 91
157 93 83 15
158 84 93 58
159 80 97 76
160 61 98 59
161 31 46 36
162 65 100 71
163 98 68 56
164 81 68 11
165 89 61 82
166 94 10 89
167 10 96 71
168 86 18 83
169 67 98 58
170 73 77 6
171 99 90 93
172 100 56 100
173 55 66 62
174 61 93 92
175 73 28 99
176 50 64 90
177 84 48 78
178 27 11 23
179 93 76 67
180 53 66 84
181 50 95 58
182 60 81 58
183 62 85 64
184 6 78 99
185 24 77 70
186 40 12 41
187 84 84 67
188 84 60 50
189 71 76 48
190 60 64 53
191 80 55 98
192 80 79 73
193 6 32 10
194 79 57 85
195 88 65 93
196 55 74 73
197 55 66 96
198 75 69 41
199 92 80 50
