150 5 1
10 10 10 10000
10 10 9 8800
9 10 9 7720
5 5 9 700
7 10 10 6400
0 2 6 8
1 1 8 10
2 3 8 8
3 4 6 3
4 5 6 4
5 8 3 3
6 10 5 2
7 9 3 9
8 6 7 4
9 2 7 5
10 9 10 7
11 2 8 4
12 1 5 6
13 10 7 2
14 4 1 10
15 6 1 2
16 9 9 2
17 1 8 10
18 4 8 6
19 6 7 7
20 4 7 6
21 4 8 2
22 5 3 2
23 8 7 1
24 2 7 9
25 1 6 1
26 5 6 1
27 8 6 10
28 8 10 2
29 5 9 3
30 3 9 8
31 5 4 1
32 7 9 2
33 6 5 3
34 10 7 3
35 5 6 1
36 3 4 8
37 2 9 3
38 5 10 2
39 2 8 3
40 7 2 3
41 6 2 8
42 9 2 4
43 9 10 3
44 3 9 5
45 2 4 7
46 8 6 2
47 7 10 3
48 4 5 3
49 10 6 7
50 3 10 5
51 2 5 1
52 3 6 7
53 8 4 1
54 10 6 9
55 4 10 8
56 6 5 4
57 9 10 2
58 8 1 4
59 6 1 9
60 7 8 5
61 4 7 6
62 10 7 4
63 6 1 9
64 5 3 7
65 2 8 3
66 8 9 9
67 1 10 4
68 4 3 8
69 6 5 1
70 2 1 3
71 2 5 9
72 5 4 9
73 3 7 8
74 1 8 7
75 6 9 6
76 3 4 5
77 3 1 5
78 9 9 7
79 2 9 3
80 4 2 7
81 5 2 2
82 5 9 5
83 2 9 5
84 6 9 2
85 2 9 4
86 1 5 4
87 5 1 9
88 5 2 10
89 5 7 8
90 6 6 3
91 9 9 10
92 10 1 10
93 6 5 4
94 5 1 1
95 6 5 8
96 3 10 10
97 9 10 3
98 3 9 5
99 9 4 7
100 5 9 7
101 1 4 10
102 8 8 10
103 7 2 4
104 4 6 3
105 5 6 2
106 3 1 5
107 9 7 10
108 2 10 8
109 5 9 5
110 4 7 9
111 9 10 10
112 10 10 3
113 1 5 7
114 4 2 5
115 4 4 2
116 3 9 1
117 6 2 1
118 3 2 4
119 2 2 1
120 5 5 7
121 2 2 7
122 10 9 3
123 7 3 4
124 6 1 5
125 4 6 10
126 5 1 6
127 1 5 6
128 6 2 6
129 8 1 2
130 8 8 2
131 5 2 2
132 1 7 7
133 10 9 2
134 5 6 3
135 10 7 6
136 1 10 1
137 3 4 9
138 4 10 3
139 6 7 5
140 10 9 8
141 5 1 1
142 9 3 4
143 4 7 3
144 2 3 8
145 3 9 4
146 4 1 10
147 8 9 1
148 9 4 4
149 1 10 9
