200 5 1
100 100 100 10000
91 55 60 1604
81 94 66 4031
53 83 84 2435
85 94 94 7013
0 4 37 53
1 73 83 31
2 80 39 61
3 44 46 4
4 58 12 88
5 86 34 1
6 51 57 68
7 10 36 54
8 57 2 89
9 81 21 46
10 89 59 74
11 45 81 93
12 86 33 95
13 8 38 48
14 48 50 61
15 47 87 55
16 69 80 21
17 9 75 35
18 36 22 98
19 49 72 91
20 22 32 28
21 63 76 59
22 42 38 61
23 82 18 92
24 37 4 29
25 34 41 77
26 7 2 8
27 71 98 68
28 95 44 66
29 86 80 29
30 27 22 78
31 47 42 99
32 28 39 65
33 8 91 42
34 5 97 2
35 6 13 92
36 25 23 88
37 57 46 53
38 91 47 89
39 83 83 62
40 45 67 11
41 1 96 16
42 59 76 64
43 13 85 56
44 33 68 75
45 20 13 11
46 90 88 90
47 24 54 42
48 23 8 72
49 32 28 37
50 9 41 59
51 61 28 4
52 13 83 55
53 74 94 78
54 66 1 3
55 48 86 85
56 74 40 14
57 63 100 89
58 13 26 99
59 95 60 85
60 9 49 81
61 32 49 48
62 28 31 25
63 59 42 81
64 18 4 57
65 43 85 19
66 45 27 78
67 83 49 64
68 11 69 1
69 92 10 34
70 83 58 40
71 45 23 3
72 59 17 6
73 11 27 44
74 84 25 22
75 20 10 18
76 86 41 63
77 4 88 50
78 26 52 46
79 97 73 58
80 60 96 53
81 17 48 57
82 15 86 54
83 34 35 99
84 52 95 12
85 97 35 34
86 100 7 62
87 53 82 70
88 43 3 13
89 45 1 28
90 7 90 82
91 83 43 20
92 94 66 77
93 12 48 69
94 17 27 56
95 64 72 30
96 82 63 55
97 85 31 72
98 96 42 37
99 63 55 21
100 58 59 85
101 5 74 22
102 9 10 62
103 79 61 31
104 15 48 16
105 28 98 94
106 14 100 38
107 69 83 16
108 47 45 22
109 72 58 75
110 47 76 67
111 18 56 95
112 82 1 42
113 16 27 37
114 34 21 41
115 33 94 61
116 35 78 15
117 95 3 22
118 6 9 39
119 33 76 3
120 68 50 49
121 24 73 92
122 81 24 81
123 64 26 60
124 71 100 98
125 43 12 94
126 98 70 51
127 79 43 6
128 41 16 89
129 51 98 79
130 6 68 28
131 87 46 23
132 75 5 74
133 83 59 99
134 29 36 23
135 11 35 13
136 19 5 89
137 99 89 10
138 22 34 32
139 57 2 58
140 69 52 32
141 28 27 92
142 9 80 30
143 90 8 53
144 69 42 36
145 80 42 94
146 83 42 14
147 36 29 29
148 34 22 52
149 23 40 11
150 40 50 4
151 87 58 8
152 48 95 95
153 19 38 71
154 75 6 45
155 69 79 10
156 70 26 52
157 27 46 65
158 46 15 1
159 12 61 45
160 6 16 100
161 48 58 9
162 48 19 31
163 62 67 61
164 58 31 70
165 38 77 92
166 97 32 51
167 51 67 72
168 69 31 74
169 13 16 87
170 57 72 21
171 70 57 95
172 60 69 85
173 19 96 4
174 18 93 83
175 42 15 92
176 32 15 2
177 89 95 8
178 100 53 5
179 58 68 100
180 40 32 48
181 7 24 51
182 99 95 74
183 48 87 46
184 35 29 19
185 99 17 30
186 97 93 73
187 34 79 90
188 96 94 63
189 10 21 89
190 73 79 8
191 55 77 43
192 5 54 67
193 77 27 77
194 96 74 41
195 84 54 92
196 27 88 27
197 37 95 93
198 75 17 62
199 68 16 86
