100 5 1
100 100 100 10000
91 55 60 1604
81 94 66 4031
53 83 84 2435
85 94 94 7013
0 30 47 7
1 79 85 37
2 30 13 35
3 70 16 10
4 28 2 26
5 12 36 23
6 33 47 86
7 88 42 16
8 35 76 35
9 95 47 68
10 35 1 40
11 67 75 3
12 68 15 13
13 10 8 22
14 22 64 91
15 61 53 97
16 47 26 87
17 11 29 81
18 62 96 40
19 15 50 65
20 56 30 42
21 53 14 81
22 100 88 31
23 28 68 6
24 31 10 71
25 76 83 39
26 53 28 98
27 37 64 22
28 85 70 92
29 44 74 39
30 33 28 40
31 49 12 65
32 90 85 27
33 86 93 8
34 23 31 76
35 84 39 82
36 27 93 74
37 3 72 67
38 57 41 63
39 57 37 88
40 75 29 65
41 55 18 34
42 97 50 58
43 35 47 42
44 83 10 61
45 82 87 53
46 4 34 28
47 34 80 36
48 37 70 58
49 86 30 75
50 95 15 41
51 23 58 6
52 79 93 89
53 88 20 96
54 16 11 29
55 10 84 23
56 72 26 100
57 53 22 35
58 15 92 61
59 13 6 51
60 59 47 67
61 70 23 42
62 54 49 55
63 97 48 91
64 8 38 11
65 53 63 25
66 83 21 64
67 69 3 98
68 25 39 31
69 74 80 64
70 21 44 78
71 23 33 41
72 73 43 84
73 77 73 30
74 78 63 76
75 82 4 68
76 76 27 45
77 50 2 52
78 96 86 100
79 23 91 64
80 86 26 3
81 83 66 39
82 13 76 4
83 48 93 37
84 74 85 82
85 47 5 16
86 74 25 48
87 55 16 16
88 93 89 39
89 19 79 10
90 17 84 36
91 29 1 10
92 76 24 7
93 46 58 71
94 35 97 66
95 78 22 24
96 20 69 41
97 27 5 18
98 42 76 31
99 85 97 59
