200 5 1
100 100 100 10000
91 55 60 1604
81 94 66 4031
53 83 84 2435
85 94 94 7013
0 81 87 32
1 90 98 15
2 21 83 70
3 58 70 55
4 97 45 86
5 89 84 42
6 67 92 55
7 69 80 83
8 82 61 74
9 79 62 54
10 96 17 79
11 56 85 76
12 91 93 68
13 31 15 21
14 29 48 44
15 53 56 97
16 84 51 99
17 83 65 63
18 86 76 95
19 40 92 88
20 72 67 61
21 67 53 52
22 65 94 94
23 4 89 92
24 80 69 51
25 100 64 74
26 94 53 84
27 94 96 73
28 65 95 57
29 21 81 76
30 72 86 51
31 35 78 89
32 18 88 100
33 69 46 77
34 81 97 60
35 8 17 16
36 59 80 98
37 24 16 39
38 71 44 80
39 50 91 80
40 42 41 11
41 51 99 73
42 85 54 95
43 68 82 8
44 92 74 16
45 84 22 69
46 66 79 76
47 98 87 4
48 70 57 96
49 55 67 90
50 94 92 50
51 52 53 72
52 65 58 93
53 90 91 67
54 70 68 83
55 93 52 68
56 89 86 99
57 76 71 80
58 68 14 73
59 67 84 71
60 25 100 82
61 98 61 84
62 85 67 76
63 54 64 84
64 58 87 66
65 66 89 99
66 82 73 88
67 72 21 69
68 61 90 77
69 98 87 82
70 60 98 79
71 82 91 51
72 62 59 53
73 99 70 32
74 78 55 83
75 74 14 97
76 9 29 11
77 87 57 50
78 75 93 20
79 1 93 92
80 86 28 74
81 68 71 50
82 58 67 50
83 53 63 53
84 74 75 94
85 92 3 95
86 70 50 54
87 59 94 77
88 95 78 85
89 25 37 48
90 56 57 64
91 73 83 99
92 100 32 92
93 48 88 79
94 54 92 99
95 58 98 65
96 81 100 19
97 50 65 78
98 100 83 29
99 50 80 62
100 92 30 72
101 98 50 74
102 87 42 75
103 50 89 73
104 83 8 78
105 67 91 36
106 73 56 58
107 41 75 98
108 54 56 100
109 93 70 58
110 85 75 62
111 54 72 53
112 34 31 41
113 61 63 54
114 95 57 83
115 67 63 69
116 100 78 62
117 75 1 74
118 53 76 73
119 80 70 71
120 100 86 80
121 62 56 78
122 61 64 59
123 70 88 34
124 74 66 23
125 86 73 52
126 73 80 65
127 99 6 91
128 87 94 23
129 85 12 93
130 100 54 55
131 83 87 65
132 55 65 80
133 15 13 40
134 91 18 78
135 95 94 32
136 65 72 89
137 54 56 98
138 89 73 70
139 83 82 68
140 51 56 59
141 57 89 88
142 81 95 33
143 94 26 70
144 51 63 68
145 74 68 93
146 57 69 76
147 100 30 86
148 50 70 98
149 95 82 59
150 15 88 81
151 15 10 17
152 76 74 62
153 74 98 65
154 98 90 41
155 66 95 73
156 66 72 41
157 62 99 76
158 54 79 77
159 69 76 68
160 5 80 94
161 12 89 89
162 60 73 82
163 81 88 86
164 84 66 60
165 98 94 11
166 94 93 90
167 94 96 83
168 81 34 66
169 93 95 79
170 53 86 69
171 34 84 86
172 38 6 6
173 34 81 81
174 50 83 68
175 88 83 64
176 55 79 71
177 50 93 86
178 60 57 81
179 91 9 93
180 47 42 3
181 72 61 89
182 48 91 83
183 71 89 76
184 71 8 98
185 69 96 62
186 17 49 9
187 74 84 100
188 61 72 74
189 49 18 31
190 58 62 75
191 16 16 9
192 71 66 77
193 86 59 69
194 21 23 23
195 93 57 63
196 91 70 99
197 49 90 98
198 5 13 33
199 25 95 92
