200 5 1
100 100 100 10000
91 55 60 1604
81 94 66 4031
53 83 84 2435
85 94 94 7013
0 63 73 80
1 26 85 85
2 53 51 78
3 48 73 77
4 1 92 72
5 3 81 72
6 100 94 99
7 31 98 85
8 18 66 76
9 43 20 48
10 12 68 83
11 22 84 95
12 3 71 94
13 71 46 87
14 51 62 66
15 51 78 60
16 80 71 98
17 22 72 93
18 49 79 72
19 15 69 67
20 24 89 72
21 10 73 91
22 83 87 1
23 49 82 88
24 23 75 79
25 35 6 1
26 45 97 78
27 36 84 67
28 17 90 85
29 28 96 75
30 20 13 10
31 90 97 78
32 31 70 96
33 39 79 96
34 86 82 89
35 69 8 97
36 63 59 57
37 17 75 76
38 44 99 97
39 99 82 48
40 17 88 100
41 79 76 42
42 41 99 66
43 4 83 82
44 16 68 100
45 8 69 72
46 48 6 13
47 36 66 84
48 41 80 70
49 21 76 87
50 43 92 73
51 80 93 69
52 39 73 70
53 30 85 92
54 32 84 88
55 97 66 16
56 22 86 73
57 32 78 89
58 70 90 3
59 2 87 69
60 38 100 69
61 50 96 71
62 30 45 7
63 29 99 77
64 8 91 73
65 39 83 85
66 97 74 35
67 8 75 66
68 83 98 38
69 41 93 91
70 20 92 83
71 87 74 50
72 46 96 85
73 43 73 73
74 23 72 96
75 72 71 5
76 86 72 95
77 45 70 69
78 34 83 70
79 46 71 73
80 35 74 99
81 26 85 93
82 5 76 77
83 74 83 4
84 38 77 66
85 87 89 8
86 36 42 40
87 35 7 30
88 64 92 91
89 30 75 93
90 15 95 79
91 79 58 54
92 39 11 2
93 49 80 97
94 50 83 96
95 29 100 91
96 91 42 90
97 26 94 87
98 29 83 86
99 7 100 90
100 42 74 91
101 8 86 82
102 44 98 77
103 47 74 70
104 92 83 1
105 5 82 71
106 19 94 73
107 91 82 59
108 100 24 88
109 6 83 93
110 68 3 77
111 93 81 5
112 89 22 99
113 26 9 50
114 37 84 71
115 26 74 75
116 8 79 99
117 44 70 78
118 97 80 43
119 12 83 88
120 13 27 1
121 30 7 38
122 12 69 94
123 86 54 50
124 39 94 85
125 26 82 75
126 44 34 9
127 17 85 76
128 83 2 98
129 37 85 78
130 17 82 94
131 16 70 76
132 13 81 88
133 100 22 94
134 47 96 73
135 99 55 51
136 97 41 93
137 34 78 94
138 16 22 33
139 31 6 1
140 2 24 29
141 1 88 93
142 80 9 72
143 76 77 5
144 3 9 6
145 13 81 77
146 16 68 94
147 44 76 66
148 35 79 79
149 52 51 80
150 98 3 88
151 38 76 71
152 26 6 17
153 47 49 35
154 5 94 92
155 42 88 86
156 93 74 50
157 50 92 99
158 27 29 39
159 24 73 85
160 50 79 94
161 49 80 88
162 66 87 21
163 83 13 94
164 17 83 86
165 31 67 96
166 71 83 34
167 70 87 62
168 35 84 74
169 48 97 77
170 25 22 26
171 37 87 70
172 39 94 89
173 5 82 90
174 77 95 26
175 91 36 85
176 20 89 70
177 26 92 99
178 45 21 16
179 2 76 87
180 22 83 97
181 5 10 31
182 74 97 59
183 49 92 72
184 23 82 98
185 89 50 85
186 34 70 68
187 16 67 83
188 25 67 96
189 70 15 98
190 5 74 93
191 3 95 81
192 81 77 12
193 95 88 8
194 10 95 71
195 48 17 6
196 19 12 40
197 74 35 85
198 46 81 72
199 84 45 97
