50 5 1
10 10 10 10000
10 10 9 8800
9 10 9 7720
5 5 9 700
7 10 10 6400
0 8 4 10
1 9 10 6
2 5 2 4
3 10 6 9
4 5 4 2
5 4 5 5
6 2 5 8
7 9 1 3
8 4 1 10
9 6 3 7
10 5 2 3
11 4 2 4
12 1 5 2
13 2 7 8
14 8 7 2
15 10 9 4
16 5 7 8
17 3 2 6
18 8 4 8
19 4 5 1
20 8 3 10
21 4 6 4
22 3 3 2
23 4 7 7
24 6 3 1
25 3 10 3
26 3 4 1
27 4 10 4
28 8 6 10
29 3 3 3
30 1 5 10
31 7 4 5
32 9 5 6
33 2 7 7
34 8 3 7
35 1 2 1
36 3 4 4
37 8 5 7
38 1 2 6
39 6 2 9
40 7 4 9
41 10 4 6
42 7 6 8
43 1 2 1
44 3 1 9
45 4 10 9
46 4 2 10
47 7 6 7
48 6 5 1
49 6 6 5
