150 5 1
40 40 40 10000
40 28 33 4930
39 37 36 7741
32 20 39 2680
40 34 25 4375
0 2 19 31
1 25 19 28
2 17 13 29
3 9 20 13
4 31 32 5
5 35 14 6
6 11 4 6
7 4 7 27
8 10 32 34
9 11 32 16
10 33 17 2
11 6 16 35
12 33 21 12
13 16 21 31
14 16 1 19
15 14 8 20
16 5 13 8
17 16 5 2
18 4 5 4
19 11 6 9
20 23 28 12
21 7 33 34
22 34 10 16
23 17 20 1
24 14 15 24
25 20 20 6
26 19 26 24
27 6 16 26
28 9 4 32
29 10 24 20
30 34 32 22
31 22 23 23
32 28 14 25
33 23 10 11
34 22 31 16
35 1 34 30
36 16 18 16
37 31 31 32
38 22 17 9
39 33 33 5
40 25 11 1
41 13 33 8
42 20 9 27
43 27 14 25
44 24 6 1
45 27 33 1
46 23 35 3
47 24 12 23
48 28 23 14
49 2 23 28
50 8 21 18
51 8 23 13
52 7 4 16
53 32 18 14
54 1 31 3
55 3 28 16
56 7 13 12
57 1 13 32
58 33 7 3
59 32 26 7
60 27 28 4
61 8 2 26
62 15 15 12
63 29 4 14
64 9 21 32
65 10 28 5
66 2 31 6
67 3 33 21
68 6 11 4
69 6 6 25
70 32 25 10
71 34 17 13
72 22 21 29
73 21 15 24
74 17 27 30
75 35 9 20
76 8 3 21
77 11 29 4
78 26 31 21
79 1 10 23
80 34 18 35
81 14 22 15
82 8 1 35
83 9 29 7
84 32 14 34
85 12 22 27
86 35 27 1
87 28 11 2
88 21 23 29
89 4 22 33
90 16 22 7
91 8 15 3
92 32 9 16
93 14 35 20
94 22 35 23
95 15 9 19
96 27 26 8
97 13 35 4
98 6 14 4
99 34 22 18
100 25 20 28
101 22 32 14
102 1 1 3
103 1 23 33
104 33 34 33
105 7 31 24
106 19 5 17
107 31 19 17
108 6 9 26
109 18 17 2
110 8 5 19
111 15 11 9
112 16 2 29
113 4 27 17
114 21 25 2
115 20 2 25
116 2 1 23
117 32 6 3
118 5 15 1
119 2 33 9
120 24 25 29
121 3 28 6
122 3 12 4
123 3 31 21
124 13 35 34
125 23 16 9
126 11 25 7
127 19 32 29
128 32 10 18
129 20 12 19
130 3 2 23
131 33 27 31
132 29 12 10
133 26 21 2
134 35 24 18
135 9 12 35
136 19 8 5
137 12 26 22
138 18 35 11
139 12 24 26
140 21 18 10
141 5 21 10
142 31 4 10
143 19 19 24
144 21 26 3
145 28 10 6
146 24 31 28
147 15 33 31
148 29 2 28
149 13 26 16
