100 5 1
100 100 100 10000
91 55 60 1604
81 94 66 4031
53 83 84 2435
85 94 94 7013
0 50 95 76
1 68 17 100
2 95 13 76
3 89 1 71
4 22 20 18
5 69 94 41
6 76 30 87
7 64 88 63
8 70 4 86
9 98 12 83
10 43 41 15
11 70 18 86
12 79 26 95
13 98 41 82
14 81 33 76
15 78 80 12
16 67 47 83
17 67 75 52
18 82 36 74
19 89 22 72
20 32 75 95
21 71 17 73
22 90 32 73
23 71 15 66
24 90 16 67
25 78 18 87
26 7 93 67
27 74 41 89
28 98 22 66
29 94 22 77
30 81 10 66
31 39 80 88
32 68 26 98
33 67 14 78
34 100 65 60
35 45 21 37
36 59 61 68
37 16 24 32
38 71 11 86
39 98 28 94
40 79 100 20
41 74 19 83
42 25 94 78
43 94 4 69
44 75 35 80
45 90 87 61
46 65 58 87
47 80 17 93
48 17 91 98
49 97 10 82
50 50 48 9
51 87 28 69
52 5 42 1
53 91 30 89
54 98 45 87
55 78 11 95
56 69 29 79
57 46 98 89
58 79 92 31
59 81 24 89
60 66 18 95
61 99 22 82
62 3 22 24
63 20 92 98
64 71 29 74
65 94 31 80
66 82 36 77
67 53 82 100
68 67 94 25
69 23 91 67
70 85 83 20
71 45 84 97
72 77 95 30
73 92 35 85
74 76 12 72
75 87 97 36
76 47 72 83
77 34 78 73
78 61 50 75
79 70 97 13
80 80 14 75
81 89 29 87
82 6 8 27
83 90 45 72
84 72 47 83
85 79 27 88
86 91 74 100
87 90 32 67
88 75 25 77
89 97 39 94
90 76 88 33
91 84 34 86
92 73 47 71
93 74 41 94
94 80 37 68
95 93 48 98
96 87 95 58
97 85 9 83
98 6 49 8
99 88 17 98
