100 5 1
100 100 100 10000
91 55 60 1604
81 94 66 4031
53 83 84 2435
85 94 94 7013
0 36 46 13
1 82 13 99
2 50 63 52
3 32 90 86
4 23 38 43
5 95 25 98
6 39 22 28
7 49 5 10
8 36 2 22
9 7 40 4
10 44 20 39
11 78 68 78
12 47 16 11
13 83 85 50
14 16 43 37
15 79 78 74
16 80 7 82
17 71 91 59
18 97 11 75
19 27 11 30
20 2 78 73
21 42 6 19
22 13 39 19
23 9 6 37
24 47 6 8
25 21 34 3
26 25 40 41
27 12 4 24
28 37 72 100
29 38 50 11
30 36 31 2
31 48 15 22
32 27 28 17
33 19 29 8
34 11 6 42
35 60 96 56
36 89 15 98
37 19 23 46
38 40 91 85
39 98 82 6
40 35 22 10
41 67 74 16
42 31 2 37
43 73 38 78
44 18 29 5
45 48 3 14
46 42 94 98
47 34 1 27
48 17 49 44
49 33 40 19
50 17 18 20
51 31 8 36
52 35 96 84
53 44 45 11
54 26 69 76
55 22 79 93
56 40 15 14
57 34 37 27
58 33 43 43
59 44 11 27
60 44 17 41
61 77 87 87
62 94 83 23
63 71 40 77
64 30 31 47
65 33 29 43
66 32 44 17
67 8 42 14
68 75 90 50
69 70 54 60
70 26 68 69
71 12 88 81
72 36 44 23
73 99 57 81
74 35 91 68
75 1 3 29
76 68 44 81
77 49 36 12
78 46 11 45
79 16 35 21
80 35 92 93
81 70 58 65
82 13 34 27
83 1 34 28
84 24 7 1
85 19 2 4
86 40 48 46
87 43 95 82
88 17 5 26
89 24 16 29
90 25 41 40
91 97 22 80
92 88 88 36
93 83 81 100
94 63 79 57
95 98 88 99
96 78 2 91
97 48 100 71
98 63 70 95
99 15 69 67
