200 5 1
100 100 100 10000
91 55 60 1604
81 94 66 4031
53 83 84 2435
85 94 94 7013
0 77 85 13
1 66 9 100
2 73 77 19
3 6 24 22
4 71 66 41
5 73 75 13
6 95 96 10
7 72 97 32
8 77 89 42
9 99 98 44
10 4 70 68
11 100 86 48
12 7 4 29
13 57 51 81
14 83 45 79
15 71 72 2
16 97 60 70
17 58 62 60
18 92 27 66
19 95 93 12
20 90 69 48
21 87 78 39
22 80 88 39
23 59 94 69
24 43 48 46
25 15 48 35
26 96 97 5
27 30 42 34
28 81 90 2
29 69 91 37
30 87 66 22
31 88 29 89
32 74 81 1
33 83 92 6
34 92 70 4
35 81 77 17
36 97 72 46
37 66 5 87
38 10 9 39
39 87 81 4
40 98 44 80
41 80 94 8
42 87 22 98
43 74 73 45
44 61 64 71
45 73 66 36
46 93 84 39
47 96 94 11
48 97 100 38
49 90 100 49
50 77 75 30
51 83 77 46
52 21 38 17
53 42 97 96
54 16 96 98
55 10 99 82
56 79 86 42
57 66 84 27
58 29 80 72
59 34 93 84
60 71 100 33
61 71 94 33
62 42 5 29
63 87 91 42
64 81 70 25
65 70 78 35
66 86 90 27
67 98 95 2
68 77 84 16
69 94 89 16
70 66 99 35
71 76 73 26
72 12 32 39
73 99 79 1
74 33 50 27
75 68 72 9
76 83 84 77
77 99 91 50
78 60 63 53
79 100 74 17
80 25 81 79
81 71 66 69
82 87 83 47
83 85 74 16
84 93 70 17
85 100 68 6
86 69 85 18
87 77 84 36
88 92 75 6
89 75 69 11
90 5 45 50
91 81 69 9
92 85 69 34
93 83 87 26
94 81 69 37
95 60 91 78
96 99 74 32
97 68 71 34
98 82 95 18
99 87 73 34
100 85 69 46
101 77 81 36
102 97 84 31
103 80 83 10
104 18 70 87
105 79 99 19
106 91 91 21
107 98 67 9
108 88 74 23
109 93 98 43
110 100 77 7
111 71 80 35
112 74 92 10
113 78 95 34
114 21 88 89
115 80 69 25
116 94 74 2
117 83 79 31
118 25 66 79
119 18 77 87
120 73 74 35
121 42 15 8
122 99 94 46
123 68 95 43
124 92 92 42
125 81 68 14
126 36 97 77
127 96 69 17
128 87 84 18
129 89 66 13
130 92 97 24
131 87 75 40
132 23 89 96
133 68 84 55
134 71 70 31
135 97 83 35
136 91 82 56
137 42 28 23
138 84 70 47
139 23 14 21
140 81 87 17
141 19 11 17
142 66 82 24
143 32 92 82
144 87 75 38
145 87 12 88
146 93 50 67
147 22 95 96
148 60 60 74
149 87 100 29
150 71 53 78
151 53 97 58
152 40 95 71
153 88 95 25
154 96 79 6
155 76 16 72
156 88 56 83
157 95 97 89
158 45 45 3
159 97 84 79
160 78 77 19
161 73 44 86
162 86 99 21
163 97 82 45
164 83 5 90
165 75 1 82
166 83 77 40
167 93 84 18
168 27 77 78
169 95 63 69
170 74 94 14
171 96 70 30
172 85 95 27
173 70 84 31
174 8 84 96
175 87 99 45
176 86 46 99
177 85 82 27
178 99 91 18
179 82 79 27
180 87 68 50
181 15 69 87
182 91 29 88
183 88 67 35
184 85 80 11
185 92 10 92
186 73 68 66
187 67 70 9
188 11 38 6
189 67 70 46
190 11 3 13
191 55 82 76
192 93 92 42
193 99 79 8
194 90 73 24
195 85 91 28
196 37 32 24
197 58 72 61
198 73 90 12
199 95 76 22
