100 5 1
100 100 100 10000
91 55 60 1604
81 94 66 4031
53 83 84 2435
85 94 94 7013
0 82 77 2
1 88 43 73
2 68 19 66
3 73 88 21
4 77 81 26
5 99 100 43
6 76 90 8
7 91 32 94
8 99 71 22
9 95 84 37
10 1 91 80
11 83 92 86
12 89 97 53
13 90 77 62
14 36 87 74
15 77 74 44
16 93 73 21
17 72 80 23
18 76 83 13
19 79 86 39
20 79 83 17
21 94 82 25
22 93 86 35
23 4 94 74
24 70 100 45
25 98 78 40
26 69 70 5
27 100 90 2
28 86 95 4
29 100 92 37
30 72 87 24
31 79 69 9
32 92 75 13
33 73 83 43
34 96 15 72
35 83 72 35
36 79 76 11
37 72 81 46
38 100 98 49
39 75 72 35
40 81 69 50
41 73 84 40
42 29 11 46
43 94 94 13
44 76 74 70
45 67 59 79
46 52 91 52
47 97 29 76
48 11 16 40
49 73 6 75
50 68 85 37
51 66 77 39
52 88 87 39
53 87 78 50
54 81 25 77
55 89 62 90
56 35 74 80
57 10 80 86
58 75 90 39
59 77 90 39
60 73 88 6
61 26 4 45
62 41 12 2
63 50 45 18
64 86 92 14
65 76 96 7
66 57 57 80
67 90 69 73
68 73 73 45
69 90 95 27
70 99 99 26
71 11 85 96
72 96 87 24
73 96 49 72
74 94 74 6
75 91 84 32
76 11 81 85
77 85 92 32
78 91 86 5
79 96 94 39
80 38 22 45
81 85 21 94
82 79 76 49
83 79 74 50
84 97 94 5
85 59 89 55
86 85 3 94
87 87 76 81
88 82 71 87
89 76 93 59
90 76 93 15
91 85 66 33
92 87 74 9
93 85 81 96
94 86 96 7
95 95 96 3
96 75 66 20
97 8 94 66
98 18 77 66
99 98 49 74
