50 5 1
40 40 40 10000
40 28 33 4930
39 37 36 7741
32 20 39 2680
40 34 25 4375
0 23 7 3
1 21 7 11
2 28 11 6
3 6 19 34
4 19 23 29
5 13 20 23
6 1 5 16
7 9 29 10
8 27 13 18
9 34 25 22
10 11 11 3
11 31 27 26
12 4 30 2
13 34 16 9
14 3 17 20
15 15 20 4
16 27 19 28
17 33 7 5
18 33 2 32
19 25 6 17
20 31 5 5
21 5 8 34
22 22 7 8
23 9 18 6
24 33 8 3
25 25 23 30
26 1 12 13
27 23 26 30
28 32 17 21
29 28 7 14
30 9 8 8
31 5 19 1
32 20 11 1
33 8 28 16
34 32 22 35
35 14 1 5
36 28 6 13
37 33 24 31
38 27 11 19
39 26 14 9
40 22 18 25
41 31 4 14
42 23 12 32
43 33 2 16
44 2 5 10
45 33 4 32
46 7 20 33
47 9 5 32
48 17 6 15
49 9 19 12
