200 5 1
100 100 100 10000
91 55 60 1604
81 94 66 4031
53 83 84 2435
85 94 94 7013
0 39 25 36
1 35 72 75
2 1 75 80
3 27 76 98
4 50 79 70
5 14 78 90
6 50 71 93
7 87 95 59
8 21 95 94
9 26 94 76
10 33 69 99
11 96 79 19
12 91 15 85
13 3 72 98
14 87 99 6
15 28 69 83
16 23 85 76
17 45 70 83
18 8 92 75
19 90 81 21
20 98 76 61
21 81 93 20
22 44 76 84
23 46 98 96
24 8 89 80
25 50 68 72
26 95 65 57
27 9 93 93
28 87 60 80
29 35 76 86
30 62 54 96
31 43 66 93
32 46 99 80
33 46 97 80
34 20 79 87
35 30 79 86
36 28 75 84
37 8 94 93
38 77 4 67
39 29 99 96
40 40 92 96
41 70 95 78
42 90 78 16
43 80 72 16
44 23 74 74
45 69 34 75
46 54 71 60
47 31 80 81
48 57 92 90
49 18 88 73
50 96 45 69
51 10 85 86
52 100 17 85
53 11 97 88
54 49 90 93
55 67 26 83
56 96 80 62
57 58 95 68
58 72 44 80
59 93 94 81
60 3 100 91
61 13 95 77
62 76 85 65
63 14 66 83
64 83 28 99
65 16 98 71
66 80 13 71
67 96 55 72
68 34 91 93
69 40 97 67
70 99 79 61
71 49 91 68
72 57 74 65
73 95 76 12
74 94 37 79
75 70 10 93
76 93 90 9
77 12 69 97
78 15 73 100
79 43 84 66
80 6 95 89
81 13 100 78
82 46 97 92
83 91 66 92
84 88 91 48
85 76 99 63
86 31 85 79
87 22 97 97
88 28 93 66
89 35 66 96
90 36 69 92
91 38 90 91
92 36 75 84
93 77 72 5
94 37 82 83
95 77 92 15
96 19 67 96
97 98 80 78
98 48 83 81
99 92 40 67
100 90 58 96
101 15 72 95
102 13 91 79
103 22 96 81
104 66 50 84
105 48 73 99
106 14 75 91
107 23 97 66
108 100 89 28
109 62 54 77
110 35 91 67
111 82 19 79
112 4 91 77
113 92 8 67
114 4 80 86
115 13 95 71
116 31 88 92
117 11 92 82
118 36 73 70
119 85 90 67
120 52 93 70
121 35 76 77
122 13 4 5
123 7 47 40
124 94 99 37
125 27 75 77
126 75 17 73
127 94 51 51
128 41 68 83
129 72 28 98
130 82 28 69
131 19 96 89
132 18 79 98
133 5 86 73
134 70 34 91
135 7 75 86
136 39 66 83
137 73 33 95
138 39 67 76
139 26 100 91
140 95 33 78
141 84 12 81
142 2 98 78
143 70 28 82
144 76 65 88
145 40 35 30
146 1 89 69
147 66 67 71
148 50 85 81
149 18 96 100
150 86 93 50
151 11 87 85
152 88 19 79
153 44 71 76
154 12 10 35
155 84 67 49
156 39 17 45
157 37 27 33
158 10 67 82
159 3 20 30
160 43 78 94
161 36 23 27
162 42 99 77
163 9 66 72
164 20 4 29
165 22 48 19
166 11 80 96
167 36 75 79
168 6 92 70
169 83 96 5
170 88 3 90
171 88 67 31
172 42 77 99
173 24 83 87
174 5 66 86
175 44 1 26
176 17 25 48
177 7 42 14
178 22 66 96
179 11 95 93
180 47 12 1
181 34 88 75
182 50 99 94
183 92 7 97
184 18 81 86
185 33 95 77
186 1 94 67
187 25 80 90
188 18 94 96
189 31 100 87
190 73 2 82
191 40 92 83
192 47 67 87
193 97 45 74
194 49 84 89
195 79 14 73
196 53 82 74
197 74 78 34
198 37 27 3
199 1 98 67
