200 5 1
100 100 100 10000
91 55 60 1604
81 94 66 4031
53 83 84 2435
85 94 94 7013
0 81 87 32
1 90 98 15
2 21 83 70
3 21 3 1
4 97 45 86
5 89 84 42
6 10 21 1
7 69 80 83
8 15 35 43
9 79 62 54
10 96 17 79
11 23 14 11
12 2 39 40
13 31 15 21
14 29 48 44
15 42 15 23
16 11 46 14
17 49 14 38
18 40 34 14
19 40 92 88
20 29 43 37
21 37 5 30
22 32 30 6
23 4 89 92
24 38 31 23
25 20 11 10
26 20 3 28
27 15 37 31
28 46 18 43
29 21 81 76
30 23 20 29
31 35 78 89
32 18 88 100
33 69 46 77
34 36 31 23
35 8 17 16
36 48 16 17
37 24 16 39
38 71 44 80
39 41 50 47
40 42 41 11
41 27 11 9
42 42 5 4
43 68 82 8
44 92 74 16
45 84 22 69
46 66 79 76
47 98 87 4
48 12 40 47
49 24 29 6
50 12 7 47
51 44 27 39
52 65 58 93
53 47 30 14
54 15 40 30
55 93 52 68
56 25 46 45
57 76 71 80
58 68 14 73
59 9 26 44
60 25 100 82
61 37 2 40
62 85 67 76
63 44 7 3
64 58 87 66
65 10 10 6
66 41 17 12
67 72 21 69
68 30 40 23
69 42 19 7
70 60 98 79
71 15 22 37
72 13 27 32
73 99 70 32
74 42 7 16
75 74 14 97
76 9 29 11
77 28 23 11
78 75 93 20
79 1 93 92
80 86 28 74
81 39 17 10
82 14 15 4
83 53 63 53
84 13 40 12
85 92 3 95
86 70 50 54
87 59 94 77
88 6 46 11
89 25 37 48
90 46 4 49
91 4 49 36
92 100 32 92
93 48 88 79
94 13 16 2
95 24 20 27
96 81 100 19
97 19 29 5
98 100 83 29
99 12 22 31
100 92 30 72
101 1 22 39
102 87 42 75
103 22 37 9
104 83 8 78
105 67 91 36
106 22 18 38
107 41 75 98
108 40 49 38
109 29 7 38
110 43 2 4
111 54 72 53
112 34 31 41
113 5 10 33
114 95 57 83
115 39 13 34
116 33 33 19
117 75 1 74
118 8 32 44
119 80 70 71
120 10 30 10
121 25 28 27
122 11 4 23
123 70 88 34
124 74 66 23
125 86 73 52
126 23 49 50
127 99 6 91
128 87 94 23
129 85 12 93
130 42 38 11
131 83 87 65
132 55 65 80
133 15 13 40
134 91 18 78
135 95 94 32
136 33 26 28
137 54 56 98
138 41 27 2
139 36 27 16
140 41 15 10
141 16 14 50
142 81 95 33
143 94 26 70
144 50 40 15
145 36 29 4
146 29 7 26
147 100 30 86
148 22 41 12
149 16 43 42
150 15 88 81
151 15 10 17
152 19 45 50
153 48 22 16
154 98 90 41
155 45 49 23
156 66 72 41
157 13 39 37
158 44 44 8
159 47 6 2
160 5 80 94
161 12 89 89
162 12 12 22
163 25 42 34
164 14 4 5
165 98 94 11
166 94 93 90
167 22 40 13
168 81 34 66
169 1 45 27
170 34 39 7
171 34 84 86
172 38 6 6
173 34 81 81
174 49 22 33
175 8 23 36
176 23 31 4
177 43 32 34
178 18 28 39
179 91 9 93
180 47 42 3
181 72 61 89
182 48 91 83
183 28 39 2
184 71 8 98
185 13 45 25
186 17 49 9
187 9 12 34
188 32 35 41
189 49 18 31
190 2 48 12
191 16 16 9
192 15 44 47
193 86 59 69
194 21 23 23
195 7 22 19
196 91 70 99
197 49 90 98
198 5 13 33
199 25 95 92
