150 5 1
100 100 100 10000
91 55 60 1604
81 94 66 4031
53 83 84 2435
85 94 94 7013
0 71 38 76
1 20 23 28
2 34 36 43
3 16 24 38
4 73 90 45
5 99 13 79
6 47 44 32
7 15 9 30
8 2 8 24
9 25 81 80
10 2 4 31
11 6 21 32
12 49 22 41
13 30 4 8
14 36 37 7
15 52 91 67
16 22 25 13
17 78 37 86
18 97 29 91
19 21 5 6
20 38 66 90
21 50 42 35
22 13 33 9
23 5 24 11
24 9 12 36
25 3 20 27
26 80 76 21
27 74 98 2
28 3 25 40
29 92 8 83
30 2 23 6
31 78 9 82
32 79 91 50
33 89 100 42
34 59 94 75
35 77 30 98
36 53 97 96
37 17 33 50
38 42 35 21
39 81 82 28
40 96 86 54
41 34 10 28
42 35 24 49
43 32 28 41
44 84 81 88
45 28 15 24
46 46 50 7
47 94 93 89
48 3 17 2
49 3 48 29
50 31 10 14
51 70 69 60
52 11 22 41
53 72 70 9
54 4 29 13
55 48 31 18
56 6 19 46
57 79 80 3
58 45 89 89
59 22 9 23
60 88 84 97
61 67 25 89
62 32 19 15
63 39 42 2
64 44 1 25
65 95 55 55
66 32 30 25
67 8 26 26
68 79 94 20
69 21 10 26
70 24 35 31
71 46 75 83
72 75 100 29
73 33 3 49
74 29 4 37
75 9 7 41
76 51 92 95
77 47 32 44
78 94 84 50
79 32 13 31
80 9 7 40
81 70 18 90
82 35 34 47
83 39 40 40
84 30 33 41
85 27 14 32
86 14 44 42
87 94 91 46
88 66 3 92
89 85 62 52
90 45 37 12
91 72 30 69
92 82 73 44
93 11 35 4
94 20 15 11
95 21 15 36
96 2 46 38
97 12 68 73
98 75 2 82
99 37 67 90
100 12 35 46
101 90 82 36
102 20 96 73
103 93 77 60
104 71 67 15
105 49 38 25
106 11 99 68
107 79 66 62
108 68 28 73
109 34 4 11
110 38 49 31
111 14 4 41
112 49 28 12
113 26 89 70
114 96 92 5
115 2 6 29
116 78 95 2
117 30 14 7
118 31 47 41
119 22 17 5
120 43 25 15
121 30 9 26
122 44 23 2
123 28 36 17
124 27 12 14
125 69 89 16
126 2 2 39
127 11 13 39
128 91 50 91
129 94 87 39
130 7 98 70
131 40 79 70
132 23 22 3
133 22 34 11
134 33 9 9
135 30 1 39
136 32 35 47
137 22 34 27
138 42 8 23
139 71 83 45
140 2 28 39
141 17 25 39
142 49 5 26
143 28 91 91
144 5 25 40
145 90 42 99
146 100 36 72
147 36 27 1
148 98 30 97
149 96 67 95
