200 5 1
100 100 100 10000
91 55 60 1604
81 94 66 4031
53 83 84 2435
85 94 94 7013
0 80 81 89
1 96 85 39
2 44 91 69
3 92 68 36
4 95 51 61
5 70 86 4
6 72 94 31
7 46 74 99
8 54 58 100
9 73 75 8
10 93 68 50
11 47 87 85
12 90 71 9
13 35 36 22
14 84 67 41
15 97 28 78
16 74 72 38
17 32 83 77
18 79 79 34
19 27 92 97
20 66 98 18
21 44 16 36
22 79 87 22
23 67 72 49
24 79 100 8
25 42 90 92
26 66 13 77
27 23 38 7
28 83 66 47
29 68 98 12
30 17 11 1
31 71 89 26
32 55 57 73
33 88 70 20
34 86 95 38
35 84 74 42
36 73 77 32
37 87 84 41
38 76 98 4
39 88 90 24
40 97 74 88
41 73 71 35
42 58 69 79
43 89 78 26
44 85 95 35
45 79 91 32
46 88 83 31
47 9 42 31
48 94 67 43
49 19 45 27
50 93 94 14
51 19 66 72
52 99 78 8
53 85 73 3
54 87 76 11
55 99 69 25
56 95 10 78
57 66 73 4
58 95 91 2
59 87 88 8
60 76 88 17
61 97 95 36
62 84 61 99
63 75 12 92
64 34 50 7
65 68 32 90
66 83 93 45
67 28 72 70
68 78 43 70
69 73 78 96
70 74 67 27
71 69 77 30
72 83 5 95
73 22 81 97
74 98 90 21
75 94 100 5
76 53 82 58
77 69 11 66
78 48 16 28
79 84 84 50
80 99 78 16
81 95 92 22
82 80 87 26
83 83 86 45
84 86 42 91
85 72 89 21
86 33 79 81
87 28 15 45
88 97 91 9
89 73 76 3
90 70 99 24
91 82 66 24
92 14 96 100
93 50 88 83
94 79 48 90
95 29 78 66
96 16 99 76
97 84 76 18
98 67 71 23
99 5 24 33
100 89 84 36
101 66 90 13
102 75 94 49
103 80 67 34
104 97 2 83
105 97 77 28
106 87 84 30
107 80 83 3
108 77 96 30
109 74 33 97
110 52 99 53
111 61 60 62
112 76 90 50
113 51 90 88
114 90 70 19
115 81 85 6
116 19 29 10
117 96 92 27
118 75 71 15
119 12 81 90
120 81 90 48
121 79 93 19
122 12 72 91
123 81 85 38
124 72 97 32
125 1 72 87
126 86 74 13
127 97 92 22
128 20 72 85
129 69 100 19
130 89 98 43
131 92 100 42
132 95 2 69
133 8 50 3
134 8 18 50
135 72 83 7
136 53 51 72
137 61 66 72
138 29 19 49
139 80 82 43
140 84 84 40
141 84 88 10
142 39 88 99
143 85 92 43
144 4 17 27
145 82 96 24
146 34 84 82
147 93 92 37
148 43 25 17
149 93 16 81
150 74 71 32
151 73 93 78
152 88 78 26
153 90 70 68
154 79 40 93
155 77 84 42
156 70 84 44
157 84 99 8
158 20 66 95
159 68 85 48
160 67 78 2
161 89 76 43
162 91 76 45
163 77 75 40
164 98 74 46
165 93 83 42
166 43 41 49
167 68 10 66
168 22 76 95
169 21 67 78
170 77 66 74
171 91 78 71
172 95 85 42
173 95 12 95
174 69 81 25
175 67 74 16
176 94 74 38
177 81 95 31
178 83 44 77
179 30 21 3
180 84 7 72
181 46 86 80
182 85 77 35
183 36 15 20
184 68 79 52
185 64 91 60
186 50 84 92
187 72 68 21
188 82 80 23
189 96 91 13
190 32 2 12
191 21 88 71
192 72 46 90
193 64 53 76
194 91 5 97
195 88 86 48
196 95 96 48
197 97 67 26
198 78 71 22
199 99 86 14
