150 5 1
100 100 100 10000
91 55 60 1604
81 94 66 4031
53 83 84 2435
85 94 94 7013
0 71 38 76
1 99 53 94
2 77 57 52
3 16 24 38
4 73 90 45
5 99 13 79
6 55 68 88
7 58 59 91
8 61 69 81
9 25 81 80
10 51 100 88
11 98 51 54
12 63 68 95
13 57 60 66
14 76 50 78
15 52 91 67
16 60 60 54
17 78 37 86
18 97 29 91
19 56 75 50
20 38 66 90
21 51 88 82
22 58 66 66
23 54 85 90
24 78 87 68
25 3 20 27
26 80 76 21
27 74 98 2
28 56 59 89
29 92 8 83
30 62 90 100
31 78 9 82
32 79 91 50
33 89 100 42
34 59 94 75
35 77 30 98
36 53 97 96
37 75 100 84
38 42 35 21
39 81 82 28
40 96 86 54
41 54 60 63
42 50 82 72
43 82 56 69
44 84 81 88
45 74 76 80
46 51 99 89
47 94 93 89
48 3 17 2
49 57 79 69
50 61 63 63
51 70 69 60
52 11 22 41
53 72 70 9
54 4 29 13
55 54 68 84
56 70 85 64
57 79 80 3
58 45 89 89
59 83 78 98
60 88 84 97
61 67 25 89
62 32 19 15
63 79 58 74
64 50 76 68
65 95 55 55
66 32 30 25
67 75 95 78
68 79 94 20
69 97 67 97
70 24 35 31
71 46 75 83
72 75 100 29
73 53 92 82
74 29 4 37
75 9 7 41
76 51 92 95
77 50 80 97
78 94 84 50
79 99 80 76
80 9 7 40
81 70 18 90
82 53 88 72
83 78 87 58
84 88 80 73
85 27 14 32
86 14 44 42
87 94 91 46
88 66 3 92
89 85 62 52
90 45 37 12
91 72 30 69
92 82 73 44
93 72 97 82
94 70 73 56
95 74 96 67
96 76 93 88
97 12 68 73
98 75 2 82
99 37 67 90
100 65 69 83
101 90 82 36
102 20 96 73
103 93 77 60
104 71 67 15
105 100 69 99
106 11 99 68
107 79 66 62
108 68 28 73
109 84 54 76
110 86 52 67
111 88 79 64
112 65 68 81
113 26 89 70
114 96 92 5
115 2 6 29
116 78 95 2
117 30 14 7
118 31 47 41
119 22 17 5
120 43 25 15
121 30 9 26
122 79 54 63
123 53 60 85
124 60 99 80
125 69 89 16
126 76 90 84
127 94 68 95
128 91 50 91
129 94 87 39
130 7 98 70
131 40 79 70
132 23 22 3
133 70 67 61
134 33 9 9
135 73 84 75
136 59 82 85
137 50 85 72
138 65 52 85
139 71 83 45
140 2 28 39
141 76 57 85
142 86 80 95
143 28 91 91
144 5 25 40
145 90 42 99
146 100 36 72
147 78 61 51
148 98 30 97
149 96 67 95
