150 5 1
100 100 100 10000
91 55 60 1604
81 94 66 4031
53 83 84 2435
85 94 94 7013
0 31 68 71
1 5 99 90
2 10 72 93
3 22 88 67
4 68 5 88
5 50 90 72
6 6 82 93
7 24 76 82
8 73 15 90
9 49 93 76
10 93 77 66
11 33 72 89
12 92 89 21
13 25 77 78
14 97 14 99
15 26 72 70
16 25 75 75
17 14 69 90
18 4 33 44
19 33 94 76
20 49 83 68
21 82 85 30
22 17 97 69
23 11 95 66
24 67 31 78
25 77 87 41
26 50 97 83
27 97 96 27
28 58 91 79
29 23 5 48
30 9 66 75
31 36 74 99
32 33 84 93
33 46 78 83
34 31 73 75
35 22 67 68
36 44 78 66
37 3 99 79
38 43 89 78
39 7 91 98
40 96 68 54
41 72 99 5
42 38 74 94
43 77 43 82
44 31 83 81
45 9 85 80
46 99 97 49
47 89 79 29
48 12 79 82
49 92 66 5
50 87 19 76
51 29 85 82
52 26 77 72
53 73 72 83
54 5 74 74
55 72 66 43
56 75 6 92
57 7 69 80
58 14 88 84
59 92 9 77
60 85 68 83
61 33 76 69
62 55 63 76
63 67 36 92
64 12 76 94
65 41 100 71
66 19 93 88
67 46 73 67
68 25 75 97
69 48 68 82
70 60 86 91
71 70 69 93
72 41 83 85
73 46 40 42
74 7 94 66
75 35 85 82
76 72 64 76
77 45 87 100
78 90 69 28
79 36 68 84
80 3 86 87
81 5 12 44
82 21 93 71
83 67 74 19
84 43 75 73
85 21 70 85
86 25 73 100
87 10 87 90
88 26 46 5
89 45 99 68
90 40 96 86
91 18 72 72
92 14 10 20
93 10 81 96
94 78 34 89
95 90 84 6
96 44 83 82
97 3 73 77
98 5 68 84
99 43 76 84
100 41 85 86
101 9 91 73
102 95 71 23
103 22 93 79
104 52 62 74
105 10 26 34
106 92 69 2
107 58 100 76
108 92 85 20
109 20 69 73
110 67 53 50
111 20 71 74
112 86 16 67
113 45 75 69
114 27 74 88
115 21 95 90
116 13 25 8
117 26 69 68
118 21 67 74
119 16 41 3
120 36 96 73
121 47 87 97
122 82 94 17
123 88 8 89
124 22 27 4
125 49 25 24
126 45 26 25
127 47 91 99
128 67 88 25
129 9 98 85
130 44 99 79
131 10 81 97
132 13 80 96
133 28 96 75
134 50 82 68
135 12 83 86
136 15 71 69
137 28 88 70
138 7 15 25
139 46 29 17
140 8 98 85
141 42 67 70
142 5 81 86
143 1 79 67
144 2 82 84
145 23 26 20
146 26 68 87
147 4 27 47
148 91 77 31
149 2 92 74
