50 5 1
100 100 100 10000
91 55 60 1604
81 94 66 4031
53 83 84 2435
85 94 94 7013
0 85 86 35
1 91 67 43
2 48 46 24
3 69 20 85
4 98 87 37
5 79 38 88
6 8 98 93
7 96 75 13
8 67 80 17
9 98 75 10
10 86 93 22
11 76 87 47
12 78 79 43
13 82 90 34
14 93 95 9
15 71 76 33
16 73 71 4
17 78 79 24
18 46 31 34
19 45 45 32
20 74 71 28
21 4 91 73
22 76 35 86
23 77 50 70
24 70 93 56
25 96 69 41
26 100 66 2
27 23 84 80
28 85 69 23
29 27 74 96
30 92 73 13
31 97 31 69
32 74 78 16
33 87 88 28
34 41 77 69
35 76 74 54
36 16 74 81
37 91 86 43
38 67 72 12
39 68 100 20
40 88 74 25
41 16 81 97
42 88 93 3
43 76 5 72
44 94 94 13
45 97 82 16
46 90 68 23
47 33 66 91
48 93 98 23
49 1 84 70
