100 5 1
100 100 100 10000
91 55 60 1604
81 94 66 4031
53 83 84 2435
85 94 94 7013
0 71 100 100
1 56 98 98
2 67 30 48
3 35 13 71
4 97 79 51
5 1 65 72
6 70 68 83
7 49 59 41
8 32 21 80
9 32 44 45
10 36 66 69
11 20 4 36
12 29 48 62
13 83 85 43
14 91 65 88
15 10 18 26
16 80 79 76
17 40 6 18
18 91 97 69
19 96 83 46
20 53 23 35
21 62 99 62
22 97 53 84
23 1 21 91
24 32 67 36
25 89 60 64
26 22 17 11
27 82 85 75
28 2 91 17
29 13 59 20
30 82 73 77
31 46 65 46
32 99 70 16
33 27 78 73
34 68 72 21
35 57 28 7
36 16 14 91
37 4 9 88
38 22 26 48
39 14 22 37
40 12 26 10
41 36 31 39
42 10 43 39
43 48 76 23
44 72 67 14
45 23 84 70
46 45 11 25
47 95 21 37
48 34 59 47
49 63 55 16
50 24 32 86
51 56 11 11
52 32 38 78
53 89 33 69
54 85 20 2
55 59 69 8
56 1 75 89
57 58 67 4
58 4 69 38
59 70 35 80
60 24 28 24
61 23 64 43
62 99 38 20
63 90 17 28
64 61 67 56
65 18 92 22
66 60 2 5
67 50 48 59
68 30 72 28
69 59 65 5
70 42 1 39
71 56 30 34
72 66 8 45
73 82 62 23
74 11 80 49
75 79 29 49
76 61 96 98
77 99 23 89
78 37 31 37
79 16 24 89
80 47 91 68
81 60 67 4
82 22 57 5
83 53 22 74
84 71 70 67
85 28 90 21
86 79 34 89
87 84 81 25
88 70 82 36
89 92 4 99
90 6 41 13
91 82 54 75
92 81 73 96
93 67 3 20
94 48 70 11
95 95 39 37
96 93 2 10
97 80 90 27
98 35 65 92
99 66 62 12
