100 5 1
100 100 100 10000
91 55 60 1604
81 94 66 4031
53 83 84 2435
85 94 94 7013
0 47 87 79
1 43 69 81
2 27 95 76
3 17 39 7
4 22 1 8
5 44 26 4
6 24 7 37
7 32 12 9
8 96 56 97
9 6 37 23
10 9 31 38
11 85 67 11
12 2 31 2
13 74 66 47
14 5 40 32
15 26 13 33
16 45 48 46
17 39 88 84
18 14 4 32
19 2 14 49
20 56 77 60
21 92 66 28
22 94 34 75
23 48 13 32
24 2 21 33
25 14 21 28
26 44 7 20
27 27 7 27
28 4 14 9
29 9 5 12
30 92 62 92
31 13 4 47
32 18 11 8
33 38 38 27
34 12 25 23
35 40 25 10
36 40 26 25
37 46 10 47
38 80 66 87
39 39 10 13
40 6 25 39
41 80 27 95
42 26 76 91
43 19 9 30
44 41 20 40
45 82 22 71
46 43 27 20
47 72 93 34
48 80 83 71
49 24 21 12
50 10 49 3
51 97 100 41
52 80 5 83
53 39 32 38
54 25 40 4
55 3 18 21
56 31 40 9
57 78 74 63
58 44 16 32
59 19 8 2
60 35 12 22
61 45 18 42
62 68 67 62
63 2 49 13
64 52 59 86
65 20 22 20
66 84 37 90
67 99 11 99
68 50 97 55
69 88 77 31
70 21 18 34
71 11 4 7
72 90 49 73
73 46 14 46
74 26 29 12
75 50 48 36
76 25 100 90
77 50 7 1
78 35 100 67
79 7 84 86
80 44 28 43
81 5 27 50
82 36 47 20
83 64 63 77
84 49 12 8
85 32 17 27
86 21 9 11
87 2 24 47
88 48 22 19
89 39 45 42
90 64 87 91
91 72 69 18
92 28 32 33
93 26 91 96
94 88 82 24
95 26 90 88
96 96 99 1
97 17 17 25
98 48 31 9
99 76 55 59
