200 5 1
10 10 10 10000
10 10 9 8800
9 10 9 7720
5 5 9 700
7 10 10 6400
0 3 6 2
1 2 4 2
2 9 2 4
3 7 7 5
4 3 7 9
5 5 1 2
6 8 4 5
7 1 5 3
8 8 9 4
9 10 4 3
10 2 10 5
11 6 2 4
12 3 4 10
13 1 7 3
14 7 1 10
15 2 10 8
16 10 3 6
17 10 8 8
18 5 1 1
19 10 5 6
20 9 3 9
21 6 9 4
22 1 1 4
23 7 9 7
24 4 7 8
25 7 2 2
26 6 3 5
27 10 7 5
28 4 1 3
29 7 5 6
30 2 1 5
31 8 5 4
32 5 4 8
33 5 6 9
34 8 2 9
35 7 4 3
36 8 8 3
37 4 7 8
38 4 10 2
39 10 8 1
40 10 8 8
41 8 5 3
42 8 1 7
43 2 2 5
44 10 9 6
45 1 4 10
46 1 7 7
47 3 9 1
48 10 9 9
49 3 1 10
50 2 8 6
51 2 3 7
52 6 10 4
53 7 5 7
54 3 2 6
55 5 5 4
56 9 5 5
57 4 5 10
58 2 1 8
59 2 9 8
60 4 8 2
61 5 10 7
62 5 6 2
63 6 5 4
64 1 9 2
65 2 4 8
66 2 4 3
67 10 8 9
68 4 8 6
69 7 9 1
70 2 9 1
71 2 6 6
72 4 6 5
73 6 10 5
74 5 4 1
75 9 5 3
76 1 10 4
77 7 9 9
78 3 3 5
79 4 6 3
80 1 5 8
81 6 5 6
82 8 3 5
83 5 6 10
84 7 4 1
85 8 10 1
86 1 6 9
87 6 9 3
88 8 8 2
89 10 4 7
90 6 5 1
91 6 6 7
92 5 9 2
93 3 3 6
94 2 2 9
95 5 1 1
96 5 4 10
97 8 8 9
98 7 5 10
99 10 2 2
100 9 10 10
101 8 5 5
102 8 1 5
103 6 8 4
104 2 1 9
105 3 3 5
106 3 3 9
107 10 10 1
108 10 4 1
109 9 1 2
110 4 3 8
111 3 3 10
112 3 6 7
113 9 6 6
114 9 8 8
115 4 1 6
116 2 9 6
117 10 2 1
118 9 6 4
119 8 7 10
120 5 1 8
121 5 2 7
122 6 1 4
123 9 9 3
124 2 7 9
125 6 3 1
126 3 7 4
127 8 4 7
128 8 3 2
129 8 7 10
130 9 9 5
131 10 9 4
132 4 8 1
133 10 2 6
134 10 9 6
135 10 6 8
136 4 10 2
137 10 2 5
138 1 3 3
139 2 5 9
140 6 3 7
141 5 10 3
142 8 9 1
143 3 1 2
144 10 9 1
145 5 7 5
146 2 7 3
147 7 2 6
148 5 5 5
149 2 7 4
150 1 9 1
151 2 1 7
152 1 4 10
153 6 7 8
154 4 5 8
155 10 8 5
156 3 3 1
157 10 3 8
158 7 2 4
159 3 10 2
160 9 3 1
161 3 3 10
162 1 8 2
163 9 10 8
164 7 8 3
165 1 8 9
166 6 3 6
167 2 8 3
168 4 8 3
169 8 9 10
170 4 1 6
171 5 2 10
172 5 10 6
173 4 7 9
174 9 10 4
175 3 8 7
176 5 8 1
177 8 8 1
178 3 6 6
179 3 1 7
180 3 7 1
181 4 9 8
182 2 10 3
183 1 2 1
184 4 6 4
185 6 2 1
186 8 8 4
187 9 10 3
188 7 1 4
189 1 4 4
190 6 8 9
191 2 6 6
192 8 9 2
193 4 2 6
194 3 7 8
195 5 1 1
196 8 1 10
197 2 8 10
198 8 6 3
199 5 9 9
