100 5 1
100 100 100 10000
91 55 60 1604
81 94 66 4031
53 83 84 2435
85 94 94 7013
0 2 67 86
1 70 61 89
2 60 97 99
3 44 12 48
4 23 83 89
5 93 43 77
6 66 50 73
7 9 98 79
8 71 73 2
9 39 76 81
10 90 82 39
11 34 97 75
12 80 75 31
13 36 97 88
14 89 81 69
15 69 6 72
16 98 45 91
17 89 87 72
18 21 99 98
19 92 31 68
20 28 85 87
21 28 74 94
22 35 76 70
23 43 71 88
24 37 70 74
25 29 16 19
26 69 78 45
27 50 26 28
28 25 96 79
29 98 40 88
30 74 72 26
31 56 80 87
32 83 61 89
33 43 76 88
34 94 14 70
35 64 84 72
36 86 50 99
37 89 57 77
38 22 89 94
39 74 92 16
40 31 79 80
41 69 75 48
42 23 90 78
43 38 78 74
44 48 79 79
45 18 92 74
46 42 92 69
47 12 72 86
48 31 29 48
49 21 93 93
50 41 69 99
51 15 92 83
52 1 26 3
53 20 67 76
54 42 69 84
55 46 86 88
56 26 85 97
57 4 94 98
58 31 92 69
59 10 41 27
60 48 77 89
61 10 97 73
62 76 93 17
63 37 76 77
64 48 97 76
65 49 92 84
66 2 79 88
67 20 75 96
68 33 97 76
69 47 69 67
70 18 94 70
71 28 21 20
72 98 73 31
73 70 7 85
74 7 79 70
75 33 80 79
76 68 8 89
77 19 71 92
78 16 90 97
79 4 97 79
80 15 49 8
81 42 85 85
82 27 18 33
83 13 4 4
84 24 99 72
85 35 83 75
86 14 84 98
87 37 89 71
88 9 87 94
89 44 86 67
90 5 70 69
91 35 83 73
92 72 76 48
93 29 83 79
94 78 78 88
95 92 62 82
96 71 36 92
97 22 2 2
98 88 86 99
99 45 73 92
