150 5 1
100 100 100 10000
91 55 60 1604
81 94 66 4031
53 83 84 2435
85 94 94 7013
0 67 76 42
1 49 34 23
2 31 27 22
3 49 43 11
4 12 23 10
5 38 14 20
6 30 29 43
7 98 94 93
8 9 45 21
9 51 84 64
10 17 15 30
11 1 18 19
12 6 37 30
13 37 45 11
14 95 89 50
15 46 25 21
16 92 91 12
17 13 48 26
18 44 22 48
19 46 6 25
20 90 94 86
21 15 82 94
22 76 68 68
23 42 81 96
24 14 29 11
25 46 7 2
26 4 35 50
27 39 33 7
28 18 24 47
29 5 13 24
30 98 4 89
31 88 73 27
32 20 73 74
33 48 24 11
34 8 7 27
35 20 5 14
36 24 46 49
37 94 92 3
38 41 48 38
39 27 28 35
40 22 93 80
41 27 11 29
42 30 91 88
43 91 87 26
44 39 2 36
45 97 34 76
46 45 33 24
47 19 48 16
48 38 2 43
49 42 29 22
50 84 41 82
51 4 73 86
52 36 33 10
53 80 83 62
54 3 10 26
55 66 59 69
56 45 44 41
57 35 34 50
58 6 20 38
59 47 8 48
60 91 100 16
61 98 72 2
62 55 98 96
63 42 66 83
64 67 20 83
65 22 44 6
66 9 23 40
67 83 51 55
68 73 91 67
69 18 25 33
70 17 20 46
71 47 48 47
72 39 25 34
73 6 34 18
74 90 47 66
75 92 77 75
76 82 79 27
77 50 5 31
78 5 40 2
79 21 74 98
80 98 65 99
81 21 29 28
82 8 49 40
83 24 43 35
84 7 38 48
85 40 27 3
86 43 7 9
87 48 40 31
88 69 75 45
89 17 1 4
90 6 30 13
91 32 45 2
92 30 40 41
93 71 91 21
94 33 30 44
95 89 77 45
96 15 35 3
97 31 45 19
98 42 9 11
99 72 28 68
100 7 34 13
101 66 6 78
102 25 28 14
103 32 70 76
104 86 4 94
105 26 11 10
106 2 32 24
107 96 89 22
108 36 3 48
109 76 94 79
110 27 84 86
111 49 49 14
112 91 82 31
113 97 94 100
114 2 22 28
115 15 27 20
116 19 13 35
117 78 17 69
118 48 26 36
119 86 16 91
120 71 14 75
121 47 46 7
122 45 48 25
123 96 68 26
124 40 35 33
125 25 28 45
126 70 5 84
127 40 16 30
128 41 33 41
129 10 36 26
130 32 2 13
131 49 46 45
132 93 3 71
133 9 11 38
134 78 6 97
135 17 18 42
136 90 67 32
137 11 17 32
138 15 41 16
139 28 35 48
140 81 89 70
141 20 24 6
142 32 42 17
143 31 20 18
144 70 32 88
145 44 25 26
146 37 29 10
147 3 22 6
148 14 47 48
149 4 93 74
