150 5 1
100 100 100 10000
91 55 60 1604
81 94 66 4031
53 83 84 2435
85 94 94 7013
0 92 11 85
1 25 18 35
2 42 34 48
3 57 82 62
4 85 67 68
5 81 70 83
6 46 97 75
7 82 94 79
8 79 23 91
9 95 31 77
10 70 73 70
11 31 29 47
12 92 71 52
13 47 69 88
14 94 72 56
15 84 18 80
16 97 96 92
17 93 100 40
18 79 62 95
19 33 83 81
20 77 82 79
21 95 87 82
22 65 57 71
23 53 63 89
24 87 56 94
25 80 94 23
26 98 88 79
27 11 67 69
28 80 56 51
29 37 25 48
30 79 88 99
31 91 15 91
32 62 96 91
33 8 41 36
34 95 78 34
35 50 58 92
36 99 72 8
37 79 49 90
38 9 12 50
39 70 90 4
40 54 83 55
41 65 52 90
42 58 70 92
43 77 23 80
44 70 83 39
45 61 63 88
46 44 67 92
47 9 72 66
48 98 99 60
49 81 67 19
50 77 80 86
51 80 93 22
52 90 90 79
53 62 68 65
54 37 34 39
55 18 87 77
56 52 97 99
57 68 25 83
58 74 97 76
59 58 99 88
60 97 72 50
61 94 29 81
62 72 81 65
63 70 54 58
64 20 30 31
65 98 89 62
66 5 29 35
67 97 67 91
68 74 19 70
69 72 90 59
70 93 15 67
71 64 89 61
72 85 75 53
73 87 96 20
74 19 82 67
75 55 67 53
76 80 15 73
77 100 99 70
78 62 61 67
79 91 54 68
80 87 96 81
81 96 96 64
82 72 57 61
83 78 100 31
84 83 16 66
85 29 84 93
86 11 96 83
87 67 84 11
88 48 86 75
89 5 18 43
90 87 87 52
91 2 100 92
92 54 64 82
93 90 97 98
94 94 86 86
95 95 99 52
96 4 45 49
97 70 76 88
98 69 63 95
99 54 57 50
100 21 80 66
101 91 62 53
102 68 92 93
103 89 65 89
104 76 16 87
105 46 88 69
106 36 89 95
107 94 64 74
108 97 84 93
109 82 57 56
110 76 25 93
111 73 66 75
112 71 87 65
113 98 59 59
114 69 41 83
115 63 99 90
116 67 55 53
117 100 64 90
118 94 51 100
119 85 78 98
120 87 85 81
121 81 84 52
122 84 84 49
123 74 74 61
124 88 73 81
125 93 65 58
126 37 74 91
127 88 76 61
128 36 85 90
129 52 62 97
130 67 59 75
131 83 88 56
132 88 53 83
133 20 94 80
134 44 91 81
135 75 91 55
136 98 100 79
137 69 55 55
138 99 97 86
139 38 37 37
140 72 68 48
141 51 59 86
142 66 97 75
143 61 87 92
144 6 35 11
145 27 75 99
146 78 75 50
147 56 95 88
148 59 51 81
149 75 51 55
