100 5 1
100 100 100 10000
91 55 60 1604
81 94 66 4031
53 83 84 2435
85 94 94 7013
0 98 56 56
1 37 30 13
2 20 16 10
3 58 94 56
4 79 54 78
5 94 80 77
6 26 35 45
7 93 93 62
8 89 100 89
9 85 97 95
10 94 67 97
11 11 98 72
12 70 77 95
13 52 72 87
14 62 94 83
15 100 69 85
16 94 74 71
17 28 78 66
18 10 96 71
19 84 98 28
20 69 74 53
21 20 42 44
22 98 64 78
23 71 59 78
24 53 62 88
25 88 93 31
26 57 94 98
27 78 92 72
28 92 7 86
29 97 72 38
30 29 15 5
31 83 51 98
32 55 75 69
33 70 66 32
34 95 55 82
35 76 53 73
36 80 57 58
37 53 61 80
38 23 83 81
39 82 89 76
40 97 56 73
41 65 75 57
42 91 50 68
43 100 15 82
44 13 71 71
45 66 86 70
46 82 79 49
47 47 48 41
48 52 61 86
49 85 93 21
50 52 84 70
51 39 31 24
52 55 57 54
53 89 64 53
54 78 84 27
55 85 68 13
56 100 93 84
57 83 99 92
58 77 46 76
59 100 85 95
60 77 75 87
61 72 96 76
62 76 68 71
63 79 92 91
64 16 24 25
65 57 97 82
66 99 94 19
67 84 88 99
68 96 91 99
69 71 64 76
70 90 69 83
71 58 53 83
72 93 95 63
73 18 42 26
74 35 97 89
75 89 23 70
76 69 29 84
77 97 29 80
78 73 72 93
79 67 67 62
80 94 43 85
81 87 74 14
82 81 91 85
83 100 68 74
84 87 89 69
85 29 6 15
86 95 78 41
87 8 15 33
88 44 80 89
89 37 48 39
90 78 64 66
91 46 45 8
92 74 68 24
93 69 55 50
94 56 66 77
95 23 88 89
96 48 43 41
97 57 53 92
98 72 70 95
99 3 34 1
