200 5 1
100 100 100 10000
91 55 60 1604
81 94 66 4031
53 83 84 2435
85 94 94 7013
0 77 20 73
1 66 9 100
2 73 42 79
3 6 24 22
4 71 6 91
5 73 35 73
6 95 6 90
7 72 17 92
8 77 24 77
9 99 18 94
10 4 70 68
11 100 11 88
12 7 4 29
13 57 51 81
14 83 45 79
15 71 42 82
16 97 60 70
17 58 62 60
18 92 27 66
19 95 33 72
20 90 4 73
21 87 28 94
22 80 88 39
23 59 94 69
24 43 48 46
25 15 48 35
26 96 22 95
27 30 42 34
28 81 15 92
29 69 36 97
30 87 66 22
31 88 29 89
32 74 26 76
33 83 7 76
34 92 50 79
35 81 42 87
36 97 27 76
37 66 5 87
38 10 9 39
39 87 11 89
40 98 44 80
41 80 14 88
42 87 22 98
43 74 48 80
44 61 64 71
45 73 41 66
46 93 84 39
47 96 19 66
48 97 25 93
49 90 10 94
50 77 75 30
51 83 22 66
52 21 38 17
53 42 97 96
54 16 96 98
55 10 99 82
56 79 21 72
57 66 19 92
58 29 80 72
59 34 93 84
60 71 25 78
61 71 29 83
62 42 5 29
63 87 16 77
64 81 35 90
65 70 3 80
66 86 10 92
67 98 40 72
68 77 49 91
69 94 34 66
70 66 9 95
71 76 73 26
72 12 32 39
73 99 9 86
74 33 50 27
75 68 72 9
76 83 84 77
77 99 46 90
78 60 63 53
79 100 29 82
80 25 81 79
81 71 66 69
82 87 28 72
83 85 74 16
84 93 45 82
85 100 68 6
86 69 50 88
87 77 39 71
88 92 15 66
89 75 14 76
90 5 45 50
91 81 14 89
92 85 19 74
93 83 47 86
94 81 29 82
95 60 91 78
96 99 34 67
97 68 36 69
98 82 50 88
99 87 23 79
100 85 29 71
101 77 1 96
102 97 39 81
103 80 8 80
104 18 70 87
105 79 44 69
106 91 1 86
107 98 17 79
108 88 24 73
109 93 98 43
110 100 7 92
111 71 80 35
112 74 2 90
113 78 5 79
114 21 88 89
115 80 34 90
116 94 74 2
117 83 4 86
118 25 66 79
119 18 77 87
120 73 74 35
121 42 15 8
122 99 29 91
123 68 50 93
124 92 32 92
125 81 3 79
126 36 97 77
127 96 9 92
128 87 24 68
129 89 11 83
130 92 47 79
131 87 75 40
132 23 89 96
133 68 84 55
134 71 15 86
135 97 33 95
136 91 82 56
137 42 28 23
138 84 10 77
139 23 14 21
140 81 42 87
141 19 11 17
142 66 17 84
143 32 92 82
144 87 75 38
145 87 12 88
146 93 50 67
147 22 95 96
148 60 60 74
149 87 40 69
150 71 53 78
151 53 97 58
152 40 95 71
153 88 5 75
154 96 49 86
155 76 16 72
156 88 56 83
157 95 97 89
158 45 45 3
159 97 84 79
160 78 37 94
161 73 44 86
162 86 9 86
163 97 7 85
164 83 5 90
165 75 1 82
166 83 32 95
167 93 29 93
168 27 77 78
169 95 63 69
170 74 34 94
171 96 40 85
172 85 25 97
173 70 44 96
174 8 84 96
175 87 14 70
176 86 46 99
177 85 47 92
178 99 11 98
179 82 34 87
180 87 23 100
181 15 69 87
182 91 29 88
183 88 67 35
184 85 15 86
185 92 10 92
186 73 68 66
187 67 5 74
188 11 38 6
189 67 5 76
190 11 3 13
191 55 82 76
192 93 47 82
193 99 79 8
194 90 38 84
195 85 11 88
196 37 32 24
197 58 72 61
198 73 10 92
199 95 31 72
