200 5 1
100 100 100 10000
91 55 60 1604
81 94 66 4031
53 83 84 2435
85 94 94 7013
0 66 77 42
1 52 83 69
2 94 67 100
3 97 94 15
4 2 78 89
5 31 35 33
6 19 4 20
7 75 75 70
8 36 42 44
9 69 75 41
10 33 37 1
11 2 40 18
12 23 6 20
13 28 45 21
14 10 95 91
15 3 49 36
16 14 1 41
17 69 80 52
18 97 75 62
19 72 6 78
20 40 37 5
21 85 53 54
22 36 32 41
23 8 35 4
24 34 48 35
25 49 18 22
26 37 44 13
27 8 33 4
28 38 44 40
29 100 28 66
30 28 28 8
31 3 18 1
32 22 2 15
33 49 16 1
34 73 81 67
35 43 29 41
36 39 9 3
37 10 97 98
38 12 13 37
39 50 44 17
40 7 13 22
41 5 35 34
42 45 45 44
43 30 42 41
44 22 19 48
45 58 65 64
46 47 45 16
47 76 35 74
48 19 72 77
49 71 62 52
50 80 73 29
51 99 95 75
52 11 22 39
53 2 96 66
54 89 54 58
55 15 35 24
56 29 75 68
57 40 99 77
58 39 3 13
59 24 26 33
60 5 88 66
61 16 38 43
62 15 46 40
63 44 1 8
64 21 31 26
65 16 39 43
66 28 22 30
67 90 52 82
68 26 86 87
69 19 12 3
70 66 97 12
71 15 21 41
72 14 50 28
73 49 17 25
74 20 12 12
75 10 40 48
76 45 48 11
77 26 38 44
78 96 29 83
79 100 68 13
80 10 20 21
81 34 11 49
82 2 94 93
83 33 3 50
84 71 72 9
85 26 19 48
86 4 31 46
87 79 16 90
88 71 39 96
89 53 97 83
90 41 8 25
91 72 16 86
92 73 61 68
93 97 49 76
94 76 98 37
95 69 63 58
96 3 2 38
97 10 49 39
98 30 39 34
99 88 60 68
100 96 30 84
101 40 6 18
102 91 66 50
103 90 1 83
104 82 100 19
105 23 7 45
106 3 28 49
107 43 91 72
108 39 11 45
109 15 32 37
110 77 92 26
111 35 5 2
112 4 21 29
113 22 76 77
114 44 70 86
115 8 4 15
116 50 38 25
117 88 96 20
118 98 92 22
119 56 80 67
120 3 11 23
121 85 86 38
122 94 40 78
123 28 13 31
124 29 26 13
125 2 48 43
126 74 79 73
127 10 4 31
128 45 22 50
129 20 36 34
130 29 9 30
131 81 78 79
132 48 21 28
133 21 23 26
134 43 21 37
135 82 71 4
136 18 2 10
137 76 92 41
138 65 94 91
139 66 8 73
140 79 66 78
141 41 14 41
142 70 86 66
143 2 26 16
144 49 12 4
145 96 13 67
146 25 11 11
147 21 30 32
148 50 8 6
149 80 99 49
150 17 16 21
151 8 9 9
152 92 91 25
153 26 5 36
154 38 19 33
155 66 77 3
156 6 39 37
157 93 83 15
158 19 45 10
159 5 46 5
160 61 98 59
161 31 46 36
162 2 39 48
163 37 10 29
164 81 68 11
165 1 41 31
166 94 10 89
167 10 96 71
168 86 18 83
169 67 98 58
170 73 77 6
171 7 16 5
172 8 46 19
173 31 47 5
174 20 9 40
175 73 28 99
176 50 64 90
177 84 48 78
178 27 11 23
179 49 46 2
180 9 28 30
181 50 95 58
182 49 19 10
183 21 12 37
184 6 78 99
185 24 77 70
186 40 12 41
187 22 17 46
188 43 7 8
189 71 76 48
190 23 47 11
191 10 43 20
192 29 43 50
193 6 32 10
194 12 40 21
195 22 27 39
196 55 74 73
197 55 66 96
198 75 69 41
199 42 35 49
