50 5 1
10 10 10 10000
10 10 9 8800
9 10 9 7720
5 5 9 700
7 10 10 6400
0 9 7 3
1 8 9 5
2 6 9 1
3 7 5 8
4 10 9 1
5 5 10 4
6 5 8 1
7 8 2 4
8 3 4 5
9 7 10 10
10 2 9 2
11 3 9 3
12 6 4 9
13 1 8 3
14 9 6 1
15 5 6 1
16 6 4 3
17 2 1 3
18 9 5 5
19 3 2 6
20 1 2 9
21 1 1 7
22 4 2 9
23 9 6 2
24 9 10 4
25 10 9 8
26 4 1 4
27 5 3 5
28 9 1 3
29 2 10 6
30 4 8 3
31 4 1 10
32 2 10 3
33 7 2 2
34 5 6 10
35 2 1 10
36 10 9 9
37 1 6 2
38 8 1 3
39 9 7 10
40 2 5 10
41 3 5 1
42 8 1 5
43 2 5 2
44 6 10 10
45 3 9 10
46 3 3 3
47 10 1 8
48 1 4 2
49 3 5 2
