150 5 1
100 100 100 10000
91 55 60 1604
81 94 66 4031
53 83 84 2435
85 94 94 7013
0 71 38 76
1 20 73 98
2 34 81 68
3 16 24 38
4 73 90 45
5 99 13 79
6 47 84 82
7 15 99 75
8 2 93 99
9 25 81 80
10 2 79 81
11 6 71 92
12 49 87 76
13 30 89 83
14 36 82 72
15 52 91 67
16 22 80 88
17 78 37 86
18 97 29 91
19 21 95 86
20 38 66 90
21 50 92 95
22 13 98 84
23 5 79 96
24 9 97 86
25 3 20 27
26 80 76 21
27 74 98 2
28 3 75 75
29 92 8 83
30 2 83 91
31 78 9 82
32 79 91 50
33 89 100 42
34 59 94 75
35 77 30 98
36 53 97 96
37 17 93 75
38 42 35 21
39 81 82 28
40 96 86 54
41 34 75 73
42 35 84 69
43 32 73 86
44 84 81 88
45 28 95 79
46 46 75 77
47 94 93 89
48 3 17 2
49 3 78 89
50 31 80 94
51 70 69 60
52 11 22 41
53 72 70 9
54 4 29 13
55 48 96 83
56 6 74 86
57 79 80 3
58 45 89 89
59 22 69 73
60 88 84 97
61 67 25 89
62 32 19 15
63 39 72 77
64 44 86 75
65 95 55 55
66 32 30 25
67 8 96 81
68 79 94 20
69 21 85 81
70 24 35 31
71 46 75 83
72 75 100 29
73 33 88 89
74 29 4 37
75 9 7 41
76 51 92 95
77 47 67 89
78 94 84 50
79 32 93 96
80 9 7 40
81 70 18 90
82 35 89 87
83 39 85 100
84 30 78 76
85 27 14 32
86 14 44 42
87 94 91 46
88 66 3 92
89 85 62 52
90 45 37 12
91 72 30 69
92 82 73 44
93 11 80 99
94 20 90 81
95 21 90 76
96 2 81 73
97 12 68 73
98 75 2 82
99 37 67 90
100 12 70 86
101 90 82 36
102 20 96 73
103 93 77 60
104 71 67 15
105 49 93 95
106 11 99 68
107 79 66 62
108 68 28 73
109 34 74 71
110 38 79 81
111 14 94 76
112 49 68 87
113 26 89 70
114 96 92 5
115 2 6 29
116 78 95 2
117 30 14 7
118 31 47 41
119 22 17 5
120 43 25 15
121 30 9 26
122 44 93 87
123 28 96 92
124 27 97 74
125 69 89 16
126 2 67 84
127 11 68 99
128 91 50 91
129 94 87 39
130 7 98 70
131 40 79 70
132 23 22 3
133 22 89 91
134 33 9 9
135 30 71 94
136 32 70 72
137 22 84 77
138 42 83 83
139 71 83 45
140 2 28 39
141 17 80 69
142 49 75 71
143 28 91 91
144 5 25 40
145 90 42 99
146 100 36 72
147 36 97 71
148 98 30 97
149 96 67 95
