200 5 1
100 100 100 10000
91 55 60 1604
81 94 66 4031
53 83 84 2435
85 94 94 7013
0 34 84 82
1 9 76 26
2 85 30 54
3 36 48 99
4 99 48 78
5 42 71 1
6 32 97 70
7 53 1 17
8 34 5 66
9 36 99 81
10 63 50 59
11 68 66 76
12 55 93 20
13 48 99 12
14 38 73 86
15 22 29 90
16 79 3 26
17 69 12 66
18 46 22 84
19 8 81 75
20 24 35 58
21 34 34 42
22 43 29 10
23 22 67 23
24 10 99 99
25 77 26 65
26 49 82 1
27 74 64 92
28 36 60 28
29 1 13 13
30 77 1 60
31 99 92 83
32 49 23 70
33 64 25 85
34 6 1 79
35 45 42 3
36 7 86 54
37 32 27 17
38 85 30 46
39 78 16 85
40 75 70 13
41 60 14 40
42 1 80 50
43 81 70 91
44 91 39 49
45 76 14 3
46 20 100 92
47 19 8 17
48 24 39 53
49 44 90 17
50 95 56 37
51 44 49 27
52 63 34 37
53 98 88 17
54 8 20 93
55 24 96 92
56 36 91 44
57 11 78 4
58 18 37 60
59 66 93 45
60 27 8 79
61 32 55 48
62 6 63 18
63 86 31 89
64 91 91 35
65 10 70 71
66 6 87 31
67 43 2 8
68 84 77 26
69 76 19 89
70 48 5 61
71 80 25 7
72 89 32 99
73 83 33 72
74 41 16 11
75 72 71 78
76 19 32 13
77 79 53 5
78 55 3 27
79 52 7 69
80 30 88 95
81 29 98 100
82 61 21 55
83 30 45 7
84 78 79 94
85 32 17 58
86 21 3 68
87 89 23 65
88 53 82 14
89 85 39 8
90 60 86 43
91 83 93 88
92 16 41 58
93 76 49 20
94 87 43 33
95 32 89 50
96 71 46 96
97 85 88 43
98 73 73 31
99 23 72 21
100 63 67 11
101 5 4 2
102 82 10 48
103 95 30 74
104 20 84 93
105 75 16 46
106 91 43 59
107 85 49 84
108 80 76 20
109 83 59 55
110 36 67 53
111 29 98 54
112 40 88 7
113 31 53 37
114 24 8 55
115 36 92 40
116 25 85 57
117 30 84 17
118 3 76 96
119 80 30 3
120 69 65 35
121 84 34 47
122 38 11 95
123 39 11 52
124 76 99 15
125 82 78 50
126 3 81 20
127 79 85 46
128 42 16 42
129 90 91 26
130 64 32 30
131 79 28 26
132 29 57 55
133 50 57 42
134 79 16 9
135 58 81 72
136 49 44 23
137 7 6 97
138 44 10 33
139 52 3 1
140 50 55 62
141 31 69 19
142 79 83 44
143 58 5 1
144 62 25 74
145 83 87 6
146 8 73 32
147 88 3 37
148 63 58 86
149 55 22 19
150 22 14 5
151 26 59 100
152 41 87 89
153 31 67 26
154 4 65 19
155 8 64 14
156 31 94 70
157 43 63 97
158 75 43 39
159 12 3 13
160 35 63 77
161 51 75 80
162 57 38 96
163 62 29 64
164 84 6 44
165 37 18 39
166 34 80 37
167 26 57 60
168 75 94 84
169 9 17 67
170 75 91 42
171 98 2 38
172 37 37 95
173 23 97 67
174 7 64 37
175 66 45 76
176 69 63 56
177 13 52 60
178 22 49 47
179 97 1 23
180 14 60 37
181 99 82 62
182 41 23 87
183 84 88 69
184 65 16 72
185 83 75 81
186 6 1 55
187 2 24 29
188 49 1 13
189 73 42 25
190 59 62 93
191 46 27 55
192 35 53 9
193 56 16 13
194 6 17 50
195 16 88 19
196 89 44 61
197 21 28 85
198 64 49 44
199 67 42 21
