150 5 1
100 100 100 10000
91 55 60 1604
81 94 66 4031
53 83 84 2435
85 94 94 7013
0 91 64 52
1 100 66 100
2 10 72 93
3 74 85 66
4 68 5 88
5 50 90 72
6 95 91 74
7 64 79 52
8 73 15 90
9 62 75 85
10 93 77 66
11 33 72 89
12 92 89 21
13 77 67 53
14 97 14 99
15 56 70 97
16 54 56 69
17 72 54 58
18 4 33 44
19 51 79 85
20 76 73 79
21 82 85 30
22 61 64 78
23 80 73 67
24 67 31 78
25 77 87 41
26 71 76 55
27 97 96 27
28 58 91 79
29 23 5 48
30 89 69 54
31 86 68 66
32 51 79 81
33 73 99 75
34 31 73 75
35 99 51 84
36 73 78 80
37 90 53 87
38 69 53 51
39 62 59 68
40 96 68 54
41 72 99 5
42 78 66 87
43 77 43 82
44 65 77 91
45 89 61 80
46 99 97 49
47 89 79 29
48 60 64 92
49 92 66 5
50 87 19 76
51 29 85 82
52 72 68 73
53 73 72 83
54 5 74 74
55 72 66 43
56 75 6 92
57 62 86 87
58 56 62 73
59 92 9 77
60 85 68 83
61 93 98 52
62 55 63 76
63 67 36 92
64 74 75 68
65 84 56 87
66 77 75 91
67 58 79 64
68 84 64 58
69 72 77 56
70 60 86 91
71 70 69 93
72 90 60 92
73 46 40 42
74 93 92 97
75 77 95 67
76 72 64 76
77 76 100 78
78 90 69 28
79 70 83 76
80 69 50 87
81 5 12 44
82 71 81 82
83 67 74 19
84 78 52 57
85 59 77 98
86 99 66 63
87 10 87 90
88 26 46 5
89 45 99 68
90 65 98 81
91 86 56 89
92 14 10 20
93 71 98 62
94 78 34 89
95 90 84 6
96 44 83 82
97 73 87 63
98 82 93 80
99 71 89 83
100 81 62 55
101 84 73 59
102 95 71 23
103 83 60 99
104 52 62 74
105 10 26 34
106 92 69 2
107 58 100 76
108 92 85 20
109 62 73 88
110 67 53 50
111 80 90 80
112 86 16 67
113 78 92 98
114 99 87 72
115 78 70 64
116 13 25 8
117 55 76 51
118 89 82 59
119 16 41 3
120 59 78 65
121 54 51 67
122 82 94 17
123 88 8 89
124 22 27 4
125 49 25 24
126 45 26 25
127 58 67 98
128 67 88 25
129 62 57 100
130 63 86 80
131 10 81 97
132 51 59 66
133 28 96 75
134 50 82 68
135 89 91 57
136 72 51 50
137 93 50 99
138 7 15 25
139 46 29 17
140 65 66 50
141 76 99 84
142 5 81 86
143 59 83 84
144 57 59 84
145 23 26 20
146 94 51 57
147 4 27 47
148 91 77 31
149 59 62 64
