200 5 1
100 100 100 10000
91 55 60 1604
81 94 66 4031
53 83 84 2435
85 94 94 7013
0 42 20 13
1 66 9 100
2 18 42 19
3 6 24 22
4 1 6 41
5 23 35 13
6 45 6 10
7 37 17 32
8 22 24 42
9 9 18 44
10 4 70 68
11 20 11 48
12 7 4 29
13 57 51 81
14 83 45 79
15 21 42 2
16 97 60 70
17 58 62 60
18 92 27 66
19 15 33 12
20 10 4 48
21 2 28 39
22 80 88 39
23 59 94 69
24 43 48 46
25 15 48 35
26 41 22 5
27 30 42 34
28 11 15 2
29 44 36 37
30 87 66 22
31 88 29 89
32 9 26 1
33 3 7 6
34 37 50 4
35 41 42 17
36 17 27 46
37 66 5 87
38 10 9 39
39 22 11 4
40 98 44 80
41 20 14 8
42 87 22 98
43 44 48 45
44 61 64 71
45 18 41 36
46 93 84 39
47 26 19 11
48 47 25 38
49 15 10 49
50 77 75 30
51 43 22 46
52 21 38 17
53 42 97 96
54 16 96 98
55 10 99 82
56 14 21 42
57 16 19 27
58 29 80 72
59 34 93 84
60 16 25 33
61 26 29 33
62 42 5 29
63 47 16 42
64 16 35 25
65 45 3 35
66 16 10 27
67 38 40 2
68 37 49 16
69 39 34 16
70 16 9 35
71 76 73 26
72 12 32 39
73 9 9 1
74 33 50 27
75 68 72 9
76 83 84 77
77 29 46 50
78 60 63 53
79 40 29 17
80 25 81 79
81 71 66 69
82 37 28 47
83 85 74 16
84 38 45 17
85 100 68 6
86 24 50 18
87 7 39 36
88 37 15 6
89 40 14 11
90 5 45 50
91 31 14 9
92 35 19 34
93 3 47 26
94 26 29 37
95 60 91 78
96 24 34 32
97 38 36 34
98 17 50 18
99 47 23 34
100 20 29 46
101 22 1 36
102 32 39 31
103 45 8 10
104 18 70 87
105 39 44 19
106 11 1 21
107 38 17 9
108 43 24 23
109 93 98 43
110 30 7 7
111 71 80 35
112 39 2 10
113 18 5 34
114 21 88 89
115 50 34 25
116 94 74 2
117 28 4 31
118 25 66 79
119 18 77 87
120 73 74 35
121 42 15 8
122 14 29 46
123 8 50 43
124 47 32 42
125 26 3 14
126 36 97 77
127 1 9 17
128 32 24 18
129 19 11 13
130 17 47 24
131 87 75 40
132 23 89 96
133 68 84 55
134 41 15 31
135 2 33 35
136 91 82 56
137 42 28 23
138 14 10 47
139 23 14 21
140 26 42 17
141 19 11 17
142 31 17 24
143 32 92 82
144 87 75 38
145 87 12 88
146 93 50 67
147 22 95 96
148 60 60 74
149 17 40 29
150 71 53 78
151 53 97 58
152 40 95 71
153 43 5 25
154 21 49 6
155 76 16 72
156 88 56 83
157 95 97 89
158 45 45 3
159 97 84 79
160 38 37 19
161 73 44 86
162 31 9 21
163 2 7 45
164 83 5 90
165 75 1 82
166 48 32 40
167 43 29 18
168 27 77 78
169 95 63 69
170 9 34 14
171 41 40 30
172 45 25 27
173 45 44 31
174 8 84 96
175 37 14 45
176 86 46 99
177 40 47 27
178 49 11 18
179 22 34 27
180 22 23 50
181 15 69 87
182 91 29 88
183 88 67 35
184 15 15 11
185 92 10 92
186 73 68 66
187 32 5 9
188 11 38 6
189 22 5 46
190 11 3 13
191 55 82 76
192 38 47 42
193 99 79 8
194 40 38 24
195 30 11 28
196 37 32 24
197 58 72 61
198 28 10 12
199 40 31 22
