200 5 1
40 40 40 10000
40 28 33 4930
39 37 36 7741
32 20 39 2680
40 34 25 4375
0 24 32 33
1 3 23 31
2 20 4 31
3 34 26 4
4 23 27 3
5 16 9 1
6 21 17 28
7 5 21 34
8 22 7 29
9 1 16 21
10 9 34 4
11 20 16 3
12 1 8 10
13 13 28 28
14 3 15 31
15 12 22 20
16 4 25 6
17 24 15 30
18 26 27 3
19 19 2 6
20 32 32 8
21 13 16 9
22 7 3 1
23 22 18 12
24 22 14 14
25 9 31 22
26 27 32 33
27 1 33 33
28 30 24 6
29 1 25 14
30 22 22 33
31 2 7 9
32 28 14 35
33 8 21 22
34 25 27 32
35 1 18 12
36 20 28 23
37 27 26 18
38 1 22 29
39 3 33 22
40 15 7 31
41 26 21 6
42 24 6 14
43 3 20 6
44 18 23 5
45 5 28 21
46 30 8 35
47 19 9 27
48 28 8 12
49 17 3 22
50 19 26 9
51 11 33 29
52 3 23 25
53 34 19 3
54 1 16 33
55 8 6 15
56 19 15 29
57 23 5 24
58 13 11 34
59 20 30 10
60 9 14 26
61 2 14 23
62 18 6 10
63 9 32 11
64 33 29 2
65 23 10 24
66 35 32 3
67 28 29 29
68 21 34 1
69 7 30 34
70 13 13 20
71 20 8 13
72 14 22 11
73 31 2 34
74 4 25 32
75 30 10 13
76 21 1 8
77 34 8 30
78 26 2 6
79 22 23 23
80 5 11 23
81 32 33 32
82 30 21 9
83 29 25 29
84 17 10 17
85 27 20 24
86 30 32 32
87 3 32 25
88 33 18 28
89 30 6 8
90 7 5 27
91 13 23 5
92 14 31 7
93 2 23 9
94 2 32 21
95 4 12 5
96 22 18 10
97 30 16 17
98 16 32 27
99 33 25 16
100 28 29 35
101 5 4 32
102 19 30 12
103 4 11 1
104 15 23 31
105 3 13 19
106 19 5 23
107 34 13 11
108 17 30 27
109 27 23 15
110 22 26 22
111 18 21 35
112 12 21 2
113 26 32 7
114 24 16 21
115 13 14 16
116 5 13 15
117 5 28 32
118 26 19 29
119 8 11 23
120 13 5 34
121 14 3 17
122 1 4 16
123 34 31 35
124 11 15 23
125 18 17 14
126 18 25 26
127 9 13 1
128 31 1 34
129 11 18 19
130 11 8 33
131 2 6 13
132 35 35 29
133 8 19 24
134 19 6 18
135 1 25 18
136 9 10 29
137 24 34 15
138 2 4 7
139 32 27 18
140 34 32 12
141 3 27 22
142 19 35 25
143 15 18 23
144 24 12 31
145 5 17 9
146 28 32 29
147 31 9 24
148 14 22 27
149 13 15 11
150 25 5 29
151 17 28 13
152 33 25 5
153 19 13 16
154 20 26 20
155 29 19 30
156 35 31 27
157 32 31 10
158 6 35 11
159 12 16 25
160 11 16 25
161 28 3 14
162 28 9 6
163 32 7 26
164 8 16 20
165 13 22 7
166 32 27 1
167 16 7 22
168 14 21 9
169 23 26 32
170 27 27 31
171 10 7 20
172 30 4 35
173 34 21 24
174 33 23 18
175 27 35 17
176 7 30 32
177 4 30 23
178 15 18 15
179 28 28 35
180 15 7 18
181 22 14 11
182 9 5 9
183 3 32 1
184 35 4 24
185 4 22 15
186 17 8 18
187 19 19 15
188 21 19 23
189 5 16 14
190 23 34 8
191 20 27 28
192 30 9 22
193 12 17 17
194 31 24 26
195 34 19 17
196 22 28 27
197 2 5 33
198 35 32 7
199 28 11 16
