200 5 1
100 100 100 10000
91 55 60 1604
81 94 66 4031
53 83 84 2435
85 94 94 7013
0 84 17 89
1 81 6 77
2 12 4 34
3 76 42 86
4 91 27 75
5 68 86 89
6 14 49 7
7 40 75 92
8 75 54 66
9 88 95 50
10 97 79 69
11 81 5 92
12 96 85 49
13 83 76 20
14 69 8 92
15 96 42 80
16 100 48 81
17 38 12 22
18 36 1 10
19 77 23 92
20 68 6 85
21 2 66 86
22 82 31 86
23 95 36 70
24 94 37 71
25 14 83 68
26 62 57 85
27 84 2 75
28 94 11 80
29 97 13 100
30 75 23 69
31 76 31 79
32 92 29 91
33 71 19 90
34 67 10 89
35 50 88 85
36 95 46 75
37 73 1 80
38 70 18 72
39 100 31 90
40 82 30 66
41 72 18 84
42 74 34 91
43 89 33 90
44 29 50 27
45 94 19 73
46 78 38 68
47 91 4 71
48 93 86 60
49 100 99 15
50 77 76 77
51 1 93 77
52 74 72 79
53 93 31 97
54 33 34 1
55 78 18 81
56 55 75 63
57 77 7 96
58 91 44 95
59 95 9 73
60 83 23 88
61 84 47 74
62 93 94 59
63 87 38 92
64 26 36 37
65 85 2 72
66 94 19 76
67 71 27 99
68 84 39 97
69 98 1 92
70 88 43 85
71 70 74 65
72 67 19 76
73 6 75 84
74 81 67 15
75 98 39 86
76 56 95 76
77 61 64 78
78 70 24 78
79 87 26 96
80 53 63 59
81 91 74 22
82 83 5 96
83 72 22 91
84 76 6 98
85 94 42 73
86 82 36 98
87 71 83 37
88 72 44 96
89 23 40 45
90 70 37 88
91 83 5 96
92 16 18 28
93 68 16 94
94 73 22 69
95 76 11 71
96 8 47 9
97 97 36 91
98 66 56 95
99 98 6 84
100 86 29 68
101 47 17 49
102 19 85 97
103 75 8 94
104 76 73 70
105 81 95 40
106 85 39 87
107 70 65 98
108 89 91 40
109 92 33 72
110 99 25 86
111 68 84 92
112 100 86 85
113 98 10 89
114 91 21 89
115 85 43 76
116 23 89 85
117 75 18 89
118 67 10 94
119 96 27 91
120 68 8 84
121 87 40 94
122 95 70 29
123 94 16 89
124 32 49 20
125 96 21 95
126 69 68 45
127 94 58 98
128 36 35 15
129 82 19 94
130 87 87 89
131 76 37 68
132 73 16 96
133 76 82 35
134 91 72 42
135 67 4 93
136 78 53 94
137 85 47 87
138 31 29 37
139 98 39 73
140 100 9 97
141 81 13 94
142 93 85 19
143 74 27 93
144 95 29 75
145 23 70 78
146 92 42 74
147 90 73 17
148 15 99 93
149 96 18 73
150 50 66 78
151 81 10 73
152 79 14 82
153 80 32 72
154 100 10 99
155 93 31 96
156 100 4 95
157 90 41 82
158 2 83 91
159 87 3 90
160 79 80 12
161 78 19 90
162 71 6 77
163 98 31 69
164 79 29 97
165 85 76 81
166 21 82 88
167 97 2 73
168 30 83 91
169 69 36 95
170 94 25 75
171 54 52 77
172 86 19 69
173 85 20 89
174 68 2 85
175 36 41 28
176 48 77 84
177 27 3 1
178 69 6 85
179 90 5 78
180 69 37 69
181 74 37 79
182 88 44 74
183 67 47 70
184 78 47 87
185 54 80 62
186 79 3 75
187 66 30 95
188 66 26 73
189 99 21 92
190 71 48 92
191 97 82 47
192 95 28 100
193 93 53 76
194 76 29 84
195 88 24 81
196 72 91 16
197 12 4 38
198 76 22 77
199 76 30 89
