200 5 1
10 10 10 10000
10 10 9 8800
9 10 9 7720
5 5 9 700
7 10 10 6400
0 6 2 10
1 3 2 6
2 9 10 8
3 8 2 9
4 5 6 4
5 2 7 1
6 6 1 6
7 3 5 3
8 8 5 6
9 10 9 7
10 7 2 9
11 2 4 2
12 9 9 8
13 4 1 4
14 10 3 10
15 10 1 8
16 5 7 4
17 9 4 8
18 8 2 2
19 8 5 9
20 8 1 2
21 2 4 6
22 7 1 4
23 6 3 3
24 2 7 7
25 1 10 5
26 3 2 9
27 10 4 8
28 10 2 8
29 9 3 5
30 3 9 4
31 1 6 7
32 5 3 8
33 6 5 5
34 8 5 9
35 1 2 5
36 5 10 2
37 4 9 1
38 5 2 8
39 4 6 7
40 3 2 1
41 2 2 8
42 9 4 8
43 9 6 1
44 7 3 7
45 6 8 7
46 10 4 6
47 1 2 7
48 10 7 7
49 6 2 1
50 5 2 5
51 10 9 9
52 7 2 1
53 4 2 3
54 4 10 7
55 10 4 8
56 2 7 2
57 3 6 4
58 8 5 4
59 10 3 3
60 7 8 1
61 6 3 8
62 4 9 6
63 6 9 1
64 7 7 5
65 8 10 5
66 10 9 3
67 7 10 10
68 6 3 2
69 6 5 1
70 8 7 1
71 2 7 1
72 1 6 1
73 3 1 10
74 9 2 9
75 4 1 2
76 9 6 9
77 7 1 9
78 5 7 1
79 4 3 9
80 10 6 5
81 3 10 6
82 9 3 5
83 2 5 9
84 6 7 6
85 2 7 6
86 5 5 10
87 5 3 5
88 9 6 10
89 7 9 8
90 10 2 7
91 7 9 6
92 8 9 4
93 6 9 6
94 9 5 3
95 6 3 6
96 5 2 2
97 9 6 9
98 9 1 5
99 3 10 7
100 3 3 7
101 9 4 6
102 10 10 6
103 9 6 10
104 4 4 5
105 7 6 10
106 9 7 1
107 5 1 4
108 4 10 8
109 1 7 7
110 8 7 3
111 5 4 6
112 6 8 5
113 7 3 5
114 8 6 7
115 4 10 8
116 9 7 9
117 6 10 7
118 5 6 10
119 10 4 1
120 5 5 5
121 10 8 1
122 4 9 9
123 5 9 4
124 8 3 7
125 6 8 6
126 9 7 4
127 7 9 6
128 6 4 4
129 2 7 8
130 6 4 6
131 7 10 8
132 7 7 3
133 4 9 10
134 9 6 9
135 2 1 6
136 7 2 9
137 1 6 5
138 8 10 1
139 8 5 7
140 6 9 4
141 9 7 1
142 1 1 10
143 8 7 9
144 6 3 4
145 3 3 8
146 8 3 10
147 10 7 7
148 3 6 10
149 5 8 9
150 2 10 9
151 8 5 4
152 1 1 3
153 9 7 10
154 4 5 3
155 4 4 2
156 9 8 4
157 1 1 5
158 1 9 1
159 8 7 7
160 3 3 9
161 5 5 2
162 5 8 6
163 4 9 6
164 6 8 10
165 3 10 7
166 2 2 9
167 6 3 4
168 1 6 2
169 7 9 1
170 9 7 8
171 2 4 8
172 7 9 1
173 3 9 7
174 7 4 3
175 2 5 10
176 1 3 4
177 1 4 2
178 10 7 9
179 1 5 1
180 8 2 3
181 5 4 8
182 3 3 5
183 2 8 3
184 7 4 10
185 7 5 3
186 4 1 9
187 6 2 7
188 5 9 1
189 7 10 1
190 7 4 1
191 2 7 7
192 3 7 5
193 8 2 7
194 2 3 2
195 8 10 7
196 1 2 5
197 1 4 3
198 8 3 6
199 7 10 9
