150 5 1
100 100 100 10000
91 55 60 1604
81 94 66 4031
53 83 84 2435
85 94 94 7013
0 31 75 69
1 9 36 11
2 69 41 92
3 67 49 84
4 97 23 99
5 85 81 26
6 97 49 85
7 73 8 83
8 74 29 81
9 70 7 97
10 66 33 77
11 67 76 3
12 93 33 85
13 78 93 9
14 77 4 94
15 97 3 75
16 86 88 48
17 70 34 96
18 8 96 88
19 46 83 72
20 80 5 95
21 29 84 99
22 69 82 82
23 88 21 88
24 84 23 85
25 83 25 66
26 75 27 81
27 90 65 72
28 67 10 83
29 95 23 72
30 92 28 80
31 75 46 86
32 16 21 24
33 98 63 97
34 90 49 89
35 28 39 14
36 14 46 45
37 66 4 93
38 99 30 74
39 93 30 95
40 28 66 85
41 90 25 75
42 98 33 82
43 11 39 12
44 89 32 92
45 92 10 76
46 70 5 70
47 96 22 77
48 91 22 99
49 81 19 68
50 78 15 98
51 85 19 96
52 70 1 91
53 76 65 73
54 72 18 83
55 75 48 96
56 54 88 70
57 90 20 89
58 98 8 97
59 66 26 83
60 29 42 8
61 39 76 83
62 98 87 93
63 91 5 83
64 58 92 60
65 66 78 20
66 81 33 99
67 72 37 72
68 76 16 85
69 77 81 7
70 100 22 70
71 91 28 100
72 67 3 96
73 69 10 100
74 97 83 72
75 91 8 70
76 82 85 29
77 30 80 96
78 72 6 75
79 35 80 80
80 80 36 100
81 68 13 82
82 89 13 72
83 75 23 84
84 75 14 97
85 91 69 95
86 72 54 88
87 67 26 82
88 77 78 37
89 47 66 76
90 96 8 99
91 14 41 4
92 83 24 69
93 70 20 81
94 71 28 82
95 16 48 15
96 92 1 67
97 80 1 76
98 16 15 27
99 92 44 78
100 74 36 67
101 60 90 95
102 98 48 71
103 74 7 79
104 97 22 82
105 71 67 32
106 66 40 73
107 37 80 73
108 80 3 98
109 92 3 76
110 73 46 91
111 100 21 75
112 14 67 74
113 57 83 76
114 91 24 67
115 80 64 89
116 70 41 82
117 73 61 74
118 82 4 79
119 77 50 81
120 68 30 92
121 70 30 77
122 83 48 71
123 87 33 74
124 74 69 9
125 88 36 69
126 71 19 80
127 53 76 63
128 83 72 31
129 89 4 84
130 92 22 95
131 77 40 92
132 96 27 78
133 97 90 50
134 97 26 94
135 75 28 85
136 3 75 82
137 88 39 76
138 94 13 82
139 74 19 80
140 99 17 95
141 50 77 84
142 100 26 77
143 79 20 91
144 77 8 84
145 38 15 26
146 73 5 74
147 74 44 91
148 78 7 95
149 92 17 93
