150 5 1
100 100 100 10000
91 55 60 1604
81 94 66 4031
53 83 84 2435
85 94 94 7013
0 31 75 69
1 9 36 11
2 19 41 32
3 37 49 49
4 12 23 24
5 85 81 26
6 2 49 45
7 73 8 83
8 49 29 41
9 40 7 27
10 31 33 32
11 67 76 3
12 48 33 10
13 78 93 9
14 7 4 24
15 22 3 35
16 86 88 48
17 25 34 36
18 8 96 88
19 46 83 72
20 45 5 35
21 29 84 99
22 69 82 82
23 8 21 28
24 24 23 45
25 38 25 36
26 10 27 46
27 90 65 72
28 67 10 83
29 25 23 22
30 7 28 25
31 15 46 11
32 16 21 24
33 98 63 97
34 40 49 19
35 28 39 14
36 14 46 45
37 26 4 33
38 9 30 14
39 3 30 25
40 28 66 85
41 35 25 45
42 38 33 42
43 11 39 12
44 9 32 22
45 92 10 76
46 45 5 20
47 41 22 22
48 91 22 99
49 6 19 48
50 48 15 3
51 20 19 21
52 70 1 91
53 76 65 73
54 72 18 83
55 5 48 1
56 54 88 70
57 15 20 4
58 8 8 2
59 31 26 48
60 29 42 8
61 39 76 83
62 98 87 93
63 6 5 23
64 58 92 60
65 66 78 20
66 41 33 4
67 72 37 72
68 26 16 5
69 77 81 7
70 25 22 10
71 31 28 45
72 7 3 26
73 24 10 10
74 97 83 72
75 26 8 40
76 82 85 29
77 30 80 96
78 37 6 30
79 35 80 80
80 40 36 25
81 23 13 32
82 44 13 32
83 10 23 9
84 5 14 22
85 91 69 95
86 72 54 88
87 67 26 82
88 77 78 37
89 47 66 76
90 26 8 29
91 14 41 4
92 83 24 69
93 10 20 31
94 31 28 32
95 16 48 15
96 47 1 17
97 5 1 11
98 16 15 27
99 42 44 23
100 74 36 67
101 60 90 95
102 98 48 71
103 34 7 49
104 97 22 82
105 71 67 32
106 66 40 73
107 37 80 73
108 50 3 18
109 92 3 76
110 43 46 46
111 35 21 50
112 14 67 74
113 57 83 76
114 36 24 32
115 80 64 89
116 25 41 7
117 73 61 74
118 82 4 79
119 17 50 36
120 38 30 22
121 25 30 17
122 43 48 11
123 27 33 14
124 74 69 9
125 88 36 69
126 31 19 30
127 53 76 63
128 83 72 31
129 44 4 44
130 32 22 45
131 37 40 17
132 16 27 48
133 97 90 50
134 12 26 4
135 35 28 20
136 3 75 82
137 43 39 26
138 19 13 42
139 44 19 10
140 39 17 20
141 50 77 84
142 20 26 47
143 79 20 91
144 2 8 49
145 38 15 26
146 43 5 34
147 74 44 91
148 8 7 50
149 2 17 38
