100 5 1
10 10 10 10000
10 10 9 8800
9 10 9 7720
5 5 9 700
7 10 10 6400
0 1 7 7
1 4 1 3
2 4 1 1
3 7 5 6
4 6 7 9
5 7 10 2
6 1 8 5
7 4 6 4
8 7 4 7
9 7 10 2
10 2 9 4
11 3 9 9
12 8 6 7
13 3 6 9
14 1 8 3
15 5 2 1
16 10 2 1
17 2 3 9
18 1 7 5
19 5 10 2
20 5 6 3
21 3 7 5
22 8 6 1
23 9 8 4
24 5 4 4
25 2 5 2
26 4 9 4
27 3 9 9
28 3 7 1
29 8 2 4
30 4 10 9
31 8 3 2
32 8 2 1
33 3 10 4
34 1 8 8
35 4 7 10
36 6 7 7
37 7 10 4
38 4 9 5
39 9 5 2
40 4 7 4
41 5 9 3
42 4 7 5
43 8 1 8
44 8 8 8
45 7 5 2
46 5 3 7
47 10 5 10
48 5 10 6
49 5 7 6
50 10 7 4
51 9 4 4
52 10 9 10
53 3 7 6
54 5 9 2
55 5 7 5
56 1 6 1
57 6 5 9
58 9 10 9
59 1 10 10
60 2 7 2
61 1 10 3
62 7 10 3
63 7 8 4
64 4 2 4
65 5 7 4
66 1 2 8
67 10 9 3
68 3 2 5
69 1 2 10
70 5 8 8
71 9 2 8
72 6 5 10
73 4 8 3
74 8 1 8
75 1 10 9
76 4 5 6
77 4 6 4
78 6 2 8
79 9 8 2
80 7 5 2
81 2 7 5
82 8 2 4
83 1 2 2
84 9 2 9
85 3 4 3
86 10 10 5
87 10 2 10
88 2 9 7
89 10 2 9
90 1 9 4
91 10 4 3
92 3 8 7
93 1 6 1
94 8 4 8
95 1 4 7
96 2 5 9
97 8 7 6
98 4 6 6
99 6 9 2
