200 5 1
100 100 100 10000
91 55 60 1604
81 94 66 4031
53 83 84 2435
85 94 94 7013
0 45 42 98
1 50 96 40
2 17 4 74
3 9 43 65
4 27 41 61
5 27 63 50
6 88 30 17
7 19 1 27
8 54 47 34
9 18 66 23
10 42 76 3
11 46 10 26
12 99 66 44
13 81 15 69
14 69 99 6
15 96 52 84
16 54 81 10
17 38 52 72
18 17 23 27
19 78 5 72
20 19 25 21
21 72 61 40
22 39 55 14
23 55 71 25
24 38 13 94
25 95 66 2
26 24 91 21
27 64 19 21
28 12 17 91
29 55 65 58
30 24 67 15
31 92 95 80
32 85 24 54
33 1 76 7
34 50 38 47
35 31 2 69
36 14 44 57
37 58 31 74
38 8 84 74
39 40 68 11
40 82 64 4
41 82 9 21
42 72 17 93
43 26 62 37
44 22 25 80
45 9 10 28
46 79 65 87
47 85 95 43
48 72 49 9
49 57 53 78
50 38 58 52
51 94 81 61
52 66 76 92
53 27 55 3
54 35 62 76
55 45 71 18
56 3 89 3
57 20 93 10
58 2 55 76
59 52 89 62
60 74 78 38
61 85 38 49
62 73 20 90
63 4 11 18
64 71 33 2
65 56 66 16
66 22 8 19
67 16 42 25
68 68 2 98
69 77 95 27
70 4 15 1
71 26 68 44
72 100 82 15
73 16 16 37
74 17 42 47
75 65 35 51
76 71 58 16
77 53 57 87
78 15 49 83
79 90 6 83
80 69 9 18
81 94 49 70
82 24 19 55
83 39 64 36
84 1 80 97
85 78 20 39
86 57 68 55
87 30 95 31
88 20 96 62
89 66 26 17
90 96 47 59
91 36 96 33
92 99 15 66
93 81 41 18
94 78 100 1
95 81 89 43
96 55 96 24
97 38 16 81
98 89 31 98
99 92 68 74
100 99 92 34
101 58 63 15
102 62 59 91
103 96 18 44
104 52 29 13
105 33 63 91
106 7 61 43
107 90 4 81
108 28 82 27
109 45 59 16
110 68 89 48
111 47 25 76
112 15 26 11
113 33 28 42
114 7 46 62
115 78 47 98
116 8 15 80
117 72 92 83
118 11 74 20
119 38 17 8
120 65 71 30
121 9 50 85
122 70 49 2
123 61 55 25
124 56 53 15
125 16 81 31
126 35 47 64
127 84 60 75
128 38 21 86
129 72 11 36
130 43 45 77
131 56 31 20
132 20 50 7
133 52 16 64
134 78 25 4
135 20 96 46
136 8 22 22
137 36 54 35
138 79 35 33
139 66 47 71
140 58 45 73
141 73 48 89
142 70 73 3
143 55 65 6
144 30 27 61
145 25 99 19
146 32 27 79
147 81 30 14
148 23 51 33
149 64 29 96
150 81 23 1
151 8 7 25
152 65 12 56
153 92 79 8
154 64 35 46
155 42 60 55
156 99 95 21
157 96 59 54
158 91 64 78
159 17 78 62
160 95 21 45
161 89 23 14
162 77 28 52
163 63 92 2
164 59 84 23
165 91 42 45
166 70 89 84
167 52 40 49
168 6 52 59
169 22 13 80
170 26 85 30
171 11 70 60
172 5 86 18
173 16 41 81
174 87 46 76
175 95 4 73
176 9 20 95
177 94 80 53
178 9 62 70
179 31 1 5
180 41 29 21
181 76 61 80
182 64 40 99
183 77 80 47
184 76 2 64
185 80 2 75
186 26 78 10
187 95 88 59
188 89 27 12
189 31 82 66
190 2 8 37
191 24 78 68
192 42 55 36
193 18 44 54
194 73 87 22
195 69 83 37
196 52 77 60
197 74 28 6
198 48 54 47
199 17 65 15
