150 5 1
100 100 100 10000
91 55 60 1604
81 94 66 4031
53 83 84 2435
85 94 94 7013
0 84 26 90
1 65 87 53
2 95 74 50
3 22 70 100
4 11 76 69
5 29 72 92
6 37 99 76
7 21 98 82
8 6 81 100
9 86 77 46
10 46 81 66
11 70 75 64
12 3 48 1
13 2 69 70
14 70 59 93
15 3 77 72
16 34 99 75
17 42 85 66
18 68 88 77
19 21 84 91
20 26 81 91
21 51 87 54
22 25 99 97
23 87 28 88
24 79 90 18
25 31 12 11
26 31 99 95
27 18 81 96
28 47 87 82
29 80 66 68
30 46 11 18
31 28 85 74
32 92 4 90
33 41 66 92
34 41 88 100
35 9 77 88
36 33 79 67
37 3 73 86
38 73 88 33
39 34 81 97
40 49 66 96
41 68 93 46
42 78 2 66
43 22 98 72
44 32 91 72
45 38 69 73
46 46 80 80
47 94 29 79
48 11 97 75
49 45 67 96
50 43 98 86
51 21 69 71
52 45 97 90
53 24 27 43
54 36 94 86
55 34 47 2
56 50 19 10
57 68 86 1
58 19 91 96
59 6 75 88
60 75 63 64
61 80 43 66
62 44 29 37
63 79 14 77
64 2 100 92
65 43 76 67
66 18 94 69
67 38 81 87
68 33 80 68
69 74 36 79
70 20 7 25
71 80 74 34
72 6 73 78
73 49 71 79
74 39 87 83
75 25 3 47
76 79 46 66
77 31 88 98
78 24 98 72
79 24 84 70
80 1 84 82
81 34 91 83
82 17 73 70
83 45 76 74
84 32 94 69
85 37 86 90
86 50 67 90
87 11 88 97
88 13 70 80
89 12 98 74
90 35 94 68
91 41 68 77
92 33 96 86
93 15 99 88
94 44 76 90
95 84 47 94
96 75 38 85
97 24 68 67
98 23 92 96
99 27 75 91
100 42 100 89
101 74 77 50
102 8 70 77
103 7 83 100
104 2 89 91
105 33 75 70
106 5 96 69
107 34 84 89
108 1 68 93
109 36 4 31
110 30 98 96
111 22 93 78
112 21 93 78
113 18 77 94
114 35 9 3
115 28 36 41
116 44 67 85
117 79 100 45
118 94 83 37
119 28 86 74
120 88 67 49
121 42 17 46
122 44 83 84
123 85 40 93
124 37 95 93
125 24 75 98
126 79 85 5
127 47 99 80
128 48 97 96
129 93 68 31
130 87 78 8
131 46 72 72
132 33 68 96
133 14 87 84
134 27 68 67
135 59 58 99
136 38 72 87
137 32 87 91
138 40 66 85
139 31 76 80
140 24 71 75
141 70 70 33
142 3 78 83
143 14 71 68
144 92 73 22
145 19 98 98
146 80 78 63
147 14 81 66
148 1 69 66
149 3 89 70
